0.657,0.678,0.571,0.504
0.649,0.641,0.605,0.499
0.639,0.629,0.614,0.505
0.666,0.629,0.633,0.491
0.671,0.667,0.617,0.475
0.665,0.609,0.571,0.523
0.652,0.638,0.57,0.487
0.662,0.652,0.602,0.525
0.684,0.634,0.611,0.497
0.634,0.654,0.582,0.52
0.698,0.639,0.582,0.531
0.634,0.608,0.612,0.512
0.656,0.657,0.577,0.528
0.657,0.653,0.614,0.507
0.664,0.624,0.58,0.493
0.672,0.659,0.606,0.476
0.655,0.617,0.604,0.5
0.662,0.628,0.592,0.502
0.665,0.61,0.583,0.5
0.654,0.612,0.596,0.506
0.658,0.613,0.598,0.504
0.643,0.621,0.6,0.483
0.651,0.612,0.602,0.491
0.653,0.645,0.586,0.489
0.672,0.641,0.572,0.493
0.646,0.644,0.572,0.537
0.638,0.635,0.579,0.517
0.655,0.608,0.593,0.51
0.646,0.629,0.58,0.485
0.646,0.644,0.585,0.505
0.644,0.629,0.591,0.502
0.67,0.6,0.582,0.533
0.61,0.657,0.588,0.484
0.619,0.608,0.571,0.525
0.643,0.619,0.566,0.5
0.666,0.622,0.578,0.508
0.662,0.618,0.58,0.484
0.648,0.614,0.566,0.527
0.627,0.594,0.587,0.504
0.643,0.637,0.558,0.515
0.651,0.591,0.576,0.515
0.635,0.613,0.58,0.534
0.661,0.609,0.58,0.502
0.642,0.62,0.57,0.511
0.655,0.607,0.559,0.492
0.623,0.604,0.554,0.485
0.652,0.614,0.548,0.492
0.622,0.635,0.588,0.499
0.642,0.603,0.583,0.479
0.612,0.599,0.552,0.523
0.613,0.607,0.571,0.503
0.643,0.587,0.562,0.462
0.625,0.615,0.554,0.527
0.62,0.593,0.571,0.504
0.6,0.581,0.57,0.527
0.645,0.611,0.542,0.523
0.624,0.615,0.559,0.5
0.605,0.597,0.546,0.486
0.602,0.593,0.532,0.514
0.615,0.588,0.573,0.488
0.637,0.589,0.566,0.486
0.642,0.593,0.541,0.524
0.615,0.578,0.571,0.496
0.607,0.579,0.54,0.511
0.581,0.589,0.59,0.48
0.627,0.576,0.548,0.5
0.626,0.583,0.568,0.526
0.596,0.607,0.534,0.507
0.614,0.596,0.558,0.507
0.624,0.603,0.55,0.48
0.623,0.576,0.544,0.504
0.624,0.575,0.537,0.512
0.614,0.58,0.513,0.509
0.641,0.586,0.57,0.538
0.609,0.575,0.519,0.513
0.606,0.588,0.552,0.523
0.632,0.57,0.54,0.518
0.592,0.6,0.579,0.508
0.595,0.566,0.561,0.492
0.613,0.574,0.567,0.502
