814.5,800,817.5,809.25,803.25,802.75,799,806,802.25,794,803.75,788.25,796,790.75,794,796,791.5,802,788,778.75,777,796,782.5,762.25,762,771.25,759,750.75,760,753.5,739,741,726.5,714.75,687,685,672,651,635.5,591,571,570,530.25,485.5,426,357,284,281.75,231.25,57,63.5,90.5,38.75,44,24,28,22.5,20.5,20,16,18,11,12.75,17.5,NaN,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.75,792.5,797,812,800,816.5,799,806,803.25,801.5,803,795.25,791,801,798,798.5,786,800.5,795,785.5,780.5,779,777,769.75,770,766,751,764,750,741,731.5,708.5,713.75,717.75,694.5,694.25,661.5,657.75,622.75,593,575.5,530.75,495.5,466,457,331,374,243,248.5,88.75,44,89,32,31.25,28.75,41.5,15.25,26,19.5,16.75,12.25,19,12,13,18,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
795,803.5,808.5,801,808.5,801,793,810.5,803,800.5,798.75,797,797,793.75,792,798,798,789.75,791.75,789,788.75,782,776,764,770,780.5,760,758,741,732,729.5,716.25,710,688.5,699,690.5,652,652,625.5,613.5,595,552,516,477,476.75,340.5,347.25,217.25,137.75,99,92.75,61,48,29.5,55.75,25,21.75,15.5,25,18.25,27.25,15,12,NaN,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
808.5,804,799.5,802.5,806.5,810.75,794.5,803.5,805,802,796.5,802,793,800.75,792.75,788,802.5,799.75,784,780,775,788.5,776,766,762,769,750.5,749.5,755.5,739,739.75,727,712,691,680,670,643,661.5,624.75,595.75,574,557.25,500,464.25,461,389,252,242,142.75,246.75,44.25,74,36,30,29.5,19,27.5,20,16,12,15,13,15.5,28,NaN,NaN,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806.5,808.75,803,803.75,816,796.75,801.25,804,810.5,813.25,794,804.5,801.25,799,795,799.75,807.5,797.5,805,798.5,777,782,783,766,762.75,755.5,758,756.5,744.5,747.5,732,714.25,709.25,714.25,688.5,684,660,648,616,595.75,586.25,577.5,498.5,448.5,476,387.75,339,266,87,88,82,43.5,31,31,32.25,22.25,111,14,15,15.25,15,10,13,15,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813.25,798,804.5,796.25,815.5,800.25,802,797.25,792.5,810,797.5,800.75,794.75,803.5,791,783,792,790,777.5,788.25,786.75,769.75,792.75,766.75,772.25,769.75,763.75,748.5,745,733.5,737,718.25,710,700.75,705.25,674,669,642,640,591,604,561,507,474.25,440,402.75,375.5,200,205,122,61,87.75,68,46.25,21.25,22,17,13.25,16,29.25,43.5,11,10,11,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803,799.75,807,801,802.5,800.5,801.5,803.75,805,808,802,790.75,798,804,794.75,775,791.5,788,783,784,780.25,773.75,774,769.5,768.5,765.75,754,743,750.5,752.25,732.5,720.5,724.5,702,708,684,642.25,637,636.5,590,580,542.5,560.75,455,412.5,429.25,315.5,160,56.25,72,97.5,74,53.25,27.75,26,16,22.5,28,NaN,29,10,14,10,13,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
798.25,796.5,811.5,808,798.5,801.75,801.5,794,803,803,801,801.5,789,796,787.5,788.5,787.5,801,788,784.5,772.25,782,768,764.25,762.25,765.5,746.25,744.25,747,733.75,726,726.75,713,711.75,691.5,665.5,652.25,650.5,626.5,611.5,588,561,516,499.5,461.25,283,236,288.25,229.5,153,42,45.5,59,24,24.25,24,28,39.5,18,18,19,31,14.5,10,20,NaN,NaN,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.5,797.5,810.25,804,801,800.75,811,803,797,795.5,797.25,797.5,796,802.25,799.5,785,799.25,778.5,775,776.25,780,774.5,778,765.75,755,762.5,763.5,757,746,743,722,719.5,720.5,699.25,695,683,652,630.75,619.75,593.5,567.25,532,483,473,426,450.25,322.25,302.75,119.75,185,122,135.25,63.25,28,24,21,32,24,23,16,15.5,17,12,NaN,19,NaN,NaN,11,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812,803.5,800.75,814,803,816,796.5,807,800,800.5,795.75,790.5,790.5,802,787.25,797.75,798.25,780.5,779.5,780,785,773,778,765.5,773,767,760,746.25,753.75,735,720.5,714,713,682,689.25,686.5,644.5,631,627.5,593,594.5,517.5,511,448.25,429.5,346,411,239.75,199.5,134,108.75,48,41.5,43,28,22,14.5,22,13.5,15,13.25,13.5,12,10,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
