743.4,690.1,520.65,52.13
732.29,691.86,414.11,67.696
724.07,658.29,502.53,51
763.04,668.71,479.85,70.739
745.43,701.27,381.76,48.333
764.73,667.33,444.64,58.333
748.92,635.68,494.33,50.84
753.05,650.41,467.82,43.737
752.87,688.46,441.12,70.353
720.09,690.42,428.67,98.176
719.35,679.93,413.45,47.737
740.38,684.4,480.62,69.111
757.87,661.07,471.67,70.474
718.58,682.73,453.16,52.333
744.93,681.69,345.47,83.059
755.02,675.57,355.51,63.737
720.78,656.53,411.03,67.833
642.5,628.71,447.24,69.4
725.06,670.81,432.88,93.625
718.93,634.2,412.11,44.25
705.67,643.39,443.3,51.952
733.76,651.24,383.18,68.688
724.11,590.89,345.45,52.8
740.36,548.63,425.79,53.105
682.23,568,340.66,70.118
707.83,619.45,404,64.76
713.67,563.25,347.61,55
678.95,595.05,362.56,54.923
708.12,640.05,321.28,47.304
681.5,588.11,327.42,52.783
683.05,563.39,320.12,77.389
670.65,543.48,295.81,59.778
697.92,587.17,374.06,63.333
683.84,521.91,310.73,55.737
714.92,618.1,327.41,51.882
684.04,616.91,288.13,78.158
659.69,502.28,286.76,72.25
703.37,544.15,241.18,53.273
702.38,560.11,243.89,75.75
628.49,539.41,308.61,49.286
691.11,557.41,315.67,65
622.23,552.58,255.91,63.438
633.83,526.35,290.55,83.857
665.92,477.05,274.51,69.176
664.07,551.84,250,57.762
614.37,523.12,287.54,65.813
631.52,517.39,253.59,71.588
609.33,482.19,249.12,47.333
611.79,430.59,222.21,64.273
629.39,495.5,280,56.25
595.04,504.69,248.78,82.389
616.89,505.71,238.97,93.4
574.71,431.3,153.92,81.444
602.46,489.8,221.94,82.5
617.36,428.79,269.14,84.615
570.98,515.7,253.84,64.565
561.34,457.97,197.96,63.222
597.53,481.15,224.64,57.545
611.39,465,232.58,78.85
585.02,411.19,203,68.278
572,445.7,203.36,37.852
575.42,414.26,174.4,84.056
570.08,422.73,259.27,72.125
569.29,403.79,246.97,59.765
560.67,407.16,157.58,81.842
554.71,359.69,208.94,47.25
593.31,417.6,261.32,54.211
549.82,435.73,147.17,46.773
589.44,417.2,170.16,58.6
563.93,445.71,176.67,50.042
522.42,385.82,162.81,64.429
539.03,351.38,225,63.25
549.89,342.71,161.89,70.042
507.24,376.92,174.09,62.688
519.33,386.77,154.29,99.571
495.26,371.57,128.9,43.905
548.76,389.02,166.13,69
510.2,365.72,156.1,44.909
474.29,361.38,167.34,54.067
535.03,337.7,212.05,50.1
