Eff_vals_pdf,dt_0wk_conv,dt_10wk_conv,dt_30wk_conv,dt_50wk_conv
0.546,0.510000000000056,0.850000000000094,0.940000000000104,0.830000000000091
0.547,0.379999999999957,0.849999999999905,1.07999999999988,0.939999999999895
0.548,0.490000000000054,0.850000000000094,1.13000000000012,0.860000000000095
0.549,0.44999999999995,0.749999999999916,1.10999999999988,0.959999999999893
0.55,0.480000000000053,0.73000000000008,1.24000000000014,0.880000000000097
0.551,0.379999999999957,0.759999999999915,1.08999999999988,0.969999999999892
0.552,0.45000000000005,0.880000000000097,1.37000000000015,0.940000000000104
0.553,0.519999999999942,0.789999999999912,1.24999999999986,0.759999999999915
0.554,0.430000000000047,0.720000000000079,0.970000000000107,1.04000000000011
0.555,0.499999999999944,0.769999999999914,1.13999999999987,0.909999999999898
0.556,0.510000000000056,0.720000000000079,0.980000000000108,0.770000000000085
0.557,0.44999999999995,0.859999999999904,1.13999999999987,0.799999999999911
0.558,0.470000000000052,0.850000000000094,1.10000000000012,0.790000000000087
0.559,0.559999999999937,0.729999999999918,1.10999999999988,0.949999999999894
0.56,0.520000000000057,0.790000000000087,1.18000000000013,0.770000000000085
0.561,0.499999999999944,0.849999999999905,1.29999999999985,0.819999999999908
0.562,0.570000000000063,1.03000000000011,1.07000000000012,0.900000000000099
0.563,0.559999999999937,0.639999999999928,0.97999999999989,0.779999999999913
0.564,0.470000000000052,0.73000000000008,1.02000000000011,0.920000000000101
0.565,0.499999999999944,0.769999999999914,1.13999999999987,0.669999999999925
0.566,0.420000000000046,0.720000000000079,1.17000000000013,0.940000000000104
0.567,0.53999999999994,0.779999999999913,1.25999999999986,0.769999999999914
0.568,0.570000000000063,0.690000000000076,1.08000000000012,0.860000000000095
0.569,0.44999999999995,0.739999999999917,1.23999999999986,0.909999999999898
0.57,0.590000000000065,0.840000000000093,1.07000000000012,0.870000000000096
0.571,0.589999999999934,0.689999999999923,1.31999999999985,1.00999999999989
0.572,0.500000000000055,0.73000000000008,1.15000000000013,0.73000000000008
0.573,0.399999999999955,0.759999999999915,1.20999999999986,0.949999999999894
0.574,0.520000000000057,0.780000000000086,1.27000000000014,0.830000000000091
0.575,0.389999999999956,0.919999999999897,1.20999999999986,0.899999999999899
0.576,0.470000000000052,0.870000000000096,1.02000000000011,0.780000000000086
0.577,0.589999999999934,1.02999999999988,1.23999999999986,0.799999999999911
0.578,0.560000000000062,0.860000000000095,1.16000000000013,0.770000000000085
0.579,0.429999999999952,0.779999999999913,1.18999999999987,0.8899999999999
0.58,0.580000000000064,0.770000000000085,1.15000000000013,0.940000000000104
0.581,0.599999999999933,0.639999999999928,1.16999999999987,0.879999999999902
0.582,0.440000000000048,0.770000000000085,1.07000000000012,0.700000000000077
0.583,0.47,0.809999999999999,1.14,0.779999999999999
0.584,0.5,0.849999999999999,1.06,0.749999999999999
0.585,0.47,0.929999999999999,1.21,0.869999999999999
0.586,0.39,0.819999999999999,1.41,0.859999999999999
0.587,0.45,0.809999999999999,1.12,0.749999999999999
0.588,0.5,0.859999999999999,1.18,0.819999999999999
0.589,0.5,0.859999999999999,1.1,0.769999999999999
0.59,0.529999999999999,0.799999999999999,1.37,0.679999999999999
0.591,0.609999999999999,0.969999999999999,1.15,0.999999999999999
0.592,0.5,0.839999999999999,1.05,0.799999999999999
0.593,0.58,0.889999999999999,0.999999999999999,0.739999999999999
0.594,0.629999999999999,0.919999999999999,1.36,0.599999999999999
0.595,0.599999999999999,1.09,1.19,0.659999999999999
0.596,0.639999999999999,0.889999999999999,1.2,0.709999999999999
0.597,0.5,0.909999999999999,1.28,0.859999999999999
0.598,0.59,0.879999999999999,1.17,0.959999999999999
0.599,0.519999999999999,0.789999999999999,0.969999999999999,0.819999999999999
0.6,0.51,0.879999999999999,1.18,0.799999999999999
0.601,0.59,0.899999999999999,1.36,0.779999999999999
0.602,0.51,0.979999999999999,1.05,0.839999999999999
0.603,0.519999999999999,0.879999999999999,1.3,0.919999999999999
0.604,0.559999999999999,0.899999999999999,1.14,0.859999999999999
0.605,0.49,0.959999999999999,1.17,0.709999999999999
0.606,0.529999999999999,1.18,1.21,0.719999999999999
0.607,0.639999999999999,0.949999999999999,1.25,0.739999999999999
0.608,0.51,0.819999999999999,1.22,0.809999999999999
0.609,0.689999999999999,0.889999999999999,1.26,0.769999999999999
0.61,0.48,0.889999999999999,1.31,0.929999999999999
0.611,0.529999999999999,0.759999999999999,1.14,0.789999999999999
0.612,0.59,0.969999999999999,1.12,0.639999999999999
0.613,0.619999999999999,0.969999999999999,1.28,0.749999999999999
0.614,0.619999999999999,0.899999999999999,1.47,0.819999999999999
0.615,0.659999999999999,0.989999999999999,1.28,0.809999999999999
0.616,0.629999999999999,0.989999999999999,1.06,0.759999999999999
0.617,0.58,0.959999999999999,1.06,0.829999999999999
0.618,0.689999999999999,0.979999999999999,1.25,0.779999999999999
0.619,0.729999999999999,1.02,1.09,0.699999999999999
0.62,0.45,1.05,1.53,0.679999999999999
0.621,0.619999999999999,0.689999999999999,1.22,0.869999999999999
0.622,0.51,1.22,1.25,0.719999999999999
0.623,0.729999999999999,0.959999999999999,1.29,0.809999999999999
0.624,0.599999999999999,0.909999999999999,1.25,0.709999999999999
0.625,0.659999999999999,0.909999999999999,1.43,0.669999999999999
0.626,0.729999999999999,0.939999999999999,1.48,0.769999999999999
0.627,0.719999999999999,0.989999999999999,1.13,0.909999999999999
0.628,0.719999999999999,0.929999999999999,1.4,0.809999999999999
0.629,0.789999999999999,0.949999999999999,1.43,0.729999999999999
0.63,0.529999999999999,1.04,1.23,0.779999999999999
0.631,0.769999999999999,1.06,1.11,0.819999999999999
0.632,0.729999999999999,0.959999999999999,1.16,0.679999999999999
0.633,0.669999999999999,0.829999999999999,1.15,0.759999999999999
0.634,0.669999999999999,1.07,1.03,0.689999999999999
0.635,0.649999999999999,1.06,1.34,0.779999999999999
0.636,0.619999999999999,0.939999999999999,1.14,0.58
0.637,0.669999999999999,0.979999999999999,1.45,0.679999999999999
0.638,0.689999999999999,1.01,1.16,0.619999999999999
0.639,0.799999999999999,0.919999999999999,1.19,0.599999999999999
0.64,0.819999999999999,0.669999999999999,1.06,0.759999999999999
0.641,0.609999999999999,0.819999999999999,1.22,0.809999999999999
0.642,0.679999999999999,1.11,1.31,0.829999999999999
0.643,0.809999999999999,1.02,1.23,0.639999999999999
0.644,0.649999999999999,0.929999999999999,1.18,0.689999999999999
0.645,0.769999999999999,0.959999999999999,1.11,0.689999999999999
0.646,0.709999999999999,0.899999999999999,1.04,0.769999999999999
0.647,0.559999999999999,1.04,1.25,0.739999999999999
0.648,0.839999999999999,1.02,1.33,0.749999999999999
0.649,0.710000000000078,1.09000000000012,1.38000000000015,0.710000000000078
0.65,0.679999999999924,1.17999999999987,1.21999999999986,0.959999999999893
0.651,0.710000000000078,0.9100000000001,1.30000000000014,0.670000000000074
0.652,0.799999999999911,0.969999999999892,1.38999999999984,0.699999999999922
0.653,0.920000000000101,1.12000000000012,1.10000000000012,0.720000000000079
0.654,0.739999999999917,1.09999999999988,1.24999999999986,0.769999999999914
0.655,0.73000000000008,1.01000000000011,1.28000000000014,0.810000000000089
0.656,0.649999999999927,0.899999999999899,1.33999999999985,0.849999999999905
0.657,0.900000000000099,0.870000000000096,1.28000000000014,0.980000000000108
0.658,0.719999999999919,1.04999999999988,1.21999999999986,0.709999999999921
0.659,0.82000000000009,1.02000000000011,1.22000000000013,0.830000000000091
0.66,0.779999999999913,0.8899999999999,1.35999999999985,0.679999999999924
0.661,0.73000000000008,0.890000000000098,1.47000000000016,0.850000000000094
0.662,0.819999999999908,1.04999999999988,1.15999999999987,0.559999999999937
0.663,0.950000000000105,1.07000000000012,1.11000000000012,0.610000000000067
0.664,0.97999999999989,1.04999999999988,1.28999999999986,0.639999999999928
0.665,0.840000000000093,0.940000000000104,1.36000000000015,0.710000000000078
0.666,0.879999999999902,0.97999999999989,1.09999999999988,0.839999999999906
0.667,0.660000000000073,1.17000000000013,1.39000000000015,0.82000000000009
0.668,0.669999999999925,0.969999999999892,1.20999999999986,0.62999999999993
0.669,0.800000000000088,1.11000000000012,1.28000000000014,0.830000000000091
0.67,0.789999999999912,0.879999999999902,1.30999999999985,0.719999999999919
0.671,0.720000000000079,0.950000000000105,1.42000000000016,0.750000000000083
0.672,0.709999999999921,1.06999999999988,1.28999999999986,0.749999999999916
0.673,0.850000000000094,0.990000000000109,1.26000000000014,0.610000000000067
0.674,0.759999999999915,0.949999999999894,1.12999999999987,0.799999999999911
0.675,0.880000000000097,0.940000000000104,1.52000000000017,0.810000000000089
0.676,0.869999999999903,1.10999999999988,1.22999999999986,0.759999999999915
0.677,0.970000000000107,1.10000000000012,1.32000000000015,0.690000000000076
0.678,0.819999999999908,1.12999999999987,1.22999999999986,0.689999999999923
0.679,0.710000000000078,1.19000000000013,1.26000000000014,0.590000000000065
0.68,0.949999999999894,1.14999999999987,1.11999999999987,0.709999999999921
0.681,0.740000000000081,1.12000000000012,1.07000000000012,0.700000000000077
0.682,0.729999999999918,0.969999999999892,1.27999999999986,0.599999999999933
0.683,0.790000000000087,1.26000000000014,1.36000000000015,0.580000000000064
0.684,0.969999999999892,0.97999999999989,1.25999999999986,0.639999999999928
0.685,0.960000000000106,1.15000000000013,1.36000000000015,0.630000000000069
0.686,0.919999999999897,1.07999999999988,1.32999999999985,0.599999999999933
0.687,0.82000000000009,1.20000000000013,1.26000000000014,0.740000000000081
0.688,0.879999999999902,1.31999999999985,1.29999999999985,0.709999999999921
0.689,1.01000000000011,1.00000000000011,1.37000000000015,0.600000000000066
0.69,0.829999999999907,1.18999999999987,1.30999999999985,0.569999999999936
0.691,0.950000000000105,1.01000000000011,1.25000000000014,0.720000000000079
0.692,0.829999999999907,1.03999999999988,1.19999999999987,0.609999999999932
0.693,0.970000000000107,1.15000000000013,1.13000000000012,0.590000000000065
0.694,0.949999999999894,1.23999999999986,1.09999999999988,0.699999999999922
0.695,0.870000000000096,1.27000000000014,1.46000000000016,0.740000000000081
0.696,0.939999999999895,1.20999999999986,1.31999999999985,0.62999999999993
0.697,1.13000000000012,1.25000000000014,1.22000000000013,0.580000000000064
0.698,0.899999999999899,1.27999999999986,1.13999999999987,0.62999999999993
0.699,0.82000000000009,1.25000000000014,1.38000000000015,0.73000000000008
0.7,0.909999999999898,1.35999999999985,1.17999999999987,0.759999999999915
0.701,0.82000000000009,1.11000000000012,1.42000000000016,0.630000000000069
0.702,0.899999999999899,1.19999999999987,1.23999999999986,0.619999999999931
0.703,0.810000000000089,1.06000000000012,1.39000000000015,0.620000000000068
0.704,0.97999999999989,1.24999999999986,1.47999999999983,0.509999999999943
0.705,0.870000000000096,1.30000000000014,1.07000000000012,0.540000000000059
0.706,0.859999999999904,1.10999999999988,1.28999999999986,0.799999999999911
0.707,0.850000000000094,1.28000000000014,1.34000000000015,0.840000000000093
0.708,1.02999999999988,1.39999999999984,1.14999999999987,0.739999999999917
0.709,1.06000000000012,1.21000000000013,1.03000000000011,0.600000000000066
0.71,1.18999999999987,1.04999999999988,1.08999999999988,0.53999999999994
0.711,1.02000000000011,1.17000000000013,1.23000000000014,0.620000000000068
0.712,0.849999999999999,1.28,1.19,0.649999999999999
0.713,0.999999999999999,1.05,1.22,0.659999999999999
0.714,0.809999999999999,1.28,1.4,0.639999999999999
0.715,0.909999999999999,1.13,1.27,0.58
0.716,1.01,1.31,1.43,0.689999999999999
0.717,1.13,1.12,1.3,0.679999999999999
0.718,0.989999999999999,1.27,1.67,0.789999999999999
0.719,1.01,1.39,1.35,0.779999999999999
0.72,1.02,1.19,1.45,0.59
0.721,0.959999999999999,1.24,1.23,0.59
0.722,1.14,1.28,1.22,0.669999999999999
0.723,1.02,1.5,1.32,0.619999999999999
0.724,1.11,1.28,1.43,0.699999999999999
0.725,1.23,1.34,1.39,0.709999999999999
0.726,1.14,1.4,1.44,0.59
0.727,1.07,1.3,1.37,0.57
0.728,0.999999999999999,1.36,1.32,0.559999999999999
0.729,1.05,1.33,1.3,0.639999999999999
0.73,1.07,1.31,1.42,0.709999999999999
0.731,1.2,1.27,1.44,0.599999999999999
0.732,1.12,1.34,1.28,0.49
0.733,1.08,1.45,1.31,0.559999999999999
0.734,1.4,1.19,1.51,0.59
0.735,1.18,1.22,1.13,0.659999999999999
0.736,1.06,1.55,1.42,0.669999999999999
0.737,1.01,1.48,1.18,0.709999999999999
0.738,1.06,1.45,1.32,0.5
0.739,1.09,1.24,1.29,0.529999999999999
0.74,1.22,1.32,1.29,0.669999999999999
0.741,1.16,1.36,1.18,0.639999999999999
0.742,1.2,1.41,1.31,0.669999999999999
0.743,1.2,1.41,1.54,0.669999999999999
0.744,1.2,1.51,1.27,0.549999999999999
0.745,1.28,1.38,1.41,0.59
0.746,1.08,1.59,1.54,0.719999999999999
0.747,1.34,1.59,1.14,0.549999999999999
0.748,1.22,1.43,1.21,0.49
0.749,1.14,1.33,1.14,0.57
0.75,1.13,1.35,1.27,0.5
0.751,1.25,1.57,1.54,0.58
0.752,1.12,1.45,1.31,0.529999999999999
0.753,1.23,1.56,1.46,0.559999999999999
0.754,1.4,1.44,1.32,0.59
0.755,1.19,1.61,1.31,0.789999999999999
0.756,1.15,1.63,1.34,0.59
0.757,1.26,1.6,1.31,0.609999999999999
0.758,1.28,1.27,1.37,0.649999999999999
0.759,1.24,1.33,1.24,0.599999999999999
0.76,1.26,1.59,1.48,0.599999999999999
0.761,1.02,1.39,1.29,0.48
0.762,0.959999999999999,1.46,1.3,0.529999999999999
0.763,1.36,1.46,1.21,0.599999999999999
0.764,1.25,1.37,1.2,0.539999999999999
0.765,1.16,1.48,1.4,0.539999999999999
0.766,1.25,1.43,1.24,0.659999999999999
0.767,1.31,1.77,1.29,0.539999999999999
0.768,1.4,1.5,1.27,0.48
0.769,1.36,1.74,1.2,0.519999999999999
0.77,1.26,1.49,1.17,0.629999999999999
0.771,1.3,1.52,1.34,0.559999999999999
0.772,1.45,1.45,1.16,0.48
0.773,1.32,1.51,1.24,0.5
0.774,1.21,1.38,1.32,0.609999999999999
0.775,1.16,1.45,1.31,0.519999999999999
0.776,1.31,1.72,1.2,0.559999999999999
0.777,1.21,1.52,1.29,0.49
0.778,1.3,1.74,1.47,0.609999999999999
0.779,1.28,2.03,1.23,0.59
0.78,1.39,1.83,1.32,0.58
0.781,1.33,1.73,1.27,0.559999999999999
0.782,1.33,1.57,1.37,0.539999999999999
0.783,1.3,1.82,1.17,0.45
0.784,1.43,1.51,1.27,0.619999999999999
0.785,1.15,1.44,1.2,0.39
0.786,1.36,1.64,1.47,0.51
0.787,1.41,1.66,1.22,0.689999999999999
0.788,1.13,1.54,1.31,0.49
0.789,1.34,1.79,1.35,0.609999999999999
0.79,1.48,1.8,1.48,0.549999999999999
0.791,1.51,1.69,1.44,0.599999999999999
0.792,1.60000000000018,1.90000000000021,1.18000000000013,0.580000000000064
0.793,1.42999999999984,1.68999999999981,1.25999999999986,0.469999999999947
0.794,1.37000000000015,1.54000000000017,1.35000000000015,0.630000000000069
0.795,1.53999999999983,1.49999999999983,1.39999999999984,0.469999999999947
0.796,1.48000000000016,1.74000000000019,1.31000000000014,0.410000000000045
0.797,1.42999999999984,1.69999999999981,1.38999999999984,0.469999999999947
0.798,1.71000000000019,1.8200000000002,1.50000000000017,0.560000000000062
0.799,1.42999999999984,2.09999999999976,1.41999999999984,0.459999999999949
0.8,1.53000000000017,1.59000000000018,1.35000000000015,0.380000000000042
0.801,1.33999999999985,1.62999999999982,1.35999999999985,0.569999999999936
0.802,1.56000000000017,1.73000000000019,1.18000000000013,0.550000000000061
0.803,1.68999999999981,1.66999999999981,1.31999999999985,0.489999999999945
0.804,1.58000000000017,1.88000000000021,1.32000000000015,0.600000000000066
0.805,1.7499999999998,1.85999999999979,1.34999999999985,0.509999999999943
0.806,1.71000000000019,1.55000000000017,1.33000000000015,0.470000000000052
0.807,1.72999999999981,1.7499999999998,1.18999999999987,0.609999999999932
0.808,1.59000000000018,1.8300000000002,1.43000000000016,0.460000000000051
0.809,1.57999999999982,1.94999999999978,1.27999999999986,0.379999999999957
0.81,1.59000000000018,1.8100000000002,1.51000000000017,0.490000000000054
0.811,1.71999999999981,1.98999999999978,1.36999999999985,0.509999999999943
0.812,1.62000000000018,1.92000000000021,1.43000000000016,0.430000000000047
0.813,1.8199999999998,1.97999999999978,1.39999999999984,0.459999999999949
0.814,1.57000000000017,1.8100000000002,1.28000000000014,0.370000000000041
0.815,1.52999999999983,1.89999999999979,1.25999999999986,0.469999999999947
0.816,1.74000000000019,1.92000000000021,1.47000000000016,0.430000000000047
0.817,1.45999999999984,1.86999999999979,1.45999999999984,0.44999999999995
0.818,1.69000000000019,1.89000000000021,1.15000000000013,0.440000000000048
0.819,1.7699999999998,1.72999999999981,1.31999999999985,0.499999999999944
0.82,1.59000000000018,2.19000000000024,1.45000000000016,0.460000000000051
0.821,1.89999999999979,1.94999999999978,1.25999999999986,0.44999999999995
0.822,1.55000000000017,1.8300000000002,1.26000000000014,0.400000000000044
0.823,1.70999999999981,2.14999999999976,1.41999999999984,0.459999999999949
0.824,2.07000000000023,1.67000000000018,1.32000000000015,0.560000000000062
0.825,1.74,2.08,1.08,0.49
0.826,1.92,1.96,1.16,0.41
0.827,1.85,2.13,1.53,0.46
0.828,1.91,1.81,1.34,0.5
0.829,1.82,2.17,1.42,0.46
0.83,1.78,1.92,1.4,0.57
0.831,2.02,1.93,1.36,0.36
0.832,1.66,2.17,1.33,0.41
0.833,1.93,2.08,1.28,0.36
0.834,2.11,2.22,1.48,0.45
0.835,2.04,2.06,1.39,0.47
0.836,1.73,2.05,1.19,0.51
0.837,1.92,2.4,1.48,0.51
0.838,1.89,1.91,1.26,0.46
0.839,2.18,2.13,1.45,0.41
0.84,2.03,2.32,1.21,0.33
0.841,2.24,2.21,1.41,0.48
0.842,1.97,2.16,1.43,0.5
0.843,1.91,2.47,1.13,0.45
0.844,2.17,2.25,1.51,0.43
0.845,2.13,2.49,1.45,0.38
0.846,2.16,2.16,1.37,0.35
0.847,2.29,2.05,1.29,0.43
0.848,2.27,2.08,1.33,0.36
0.849,1.89,2.17,1.2,0.42
0.85,2.02,2.34,1.21,0.48
0.851,2.12,2.07,1.1,0.49
0.852,2.26,2.17,1.49,0.37
0.853,1.89,2.48,1.36,0.559999999999999
0.854,2.12,2,1.22,0.49
0.855,2.22,2.09,1.42,0.44
0.856,2.39,2.44,1.4,0.5
0.857,2.26,2.33,1.45,0.35
0.858,2.27,2.54,1.33,0.43
0.859,1.96,2.2,1.4,0.32
0.86,2.19,2.5,1.61,0.45
0.861,2.26,2.32,1.57,0.39
0.862,2.3,2.45,1.43,0.29
0.863,2.68,2.5,1.34,0.41
0.864,2.73,2.23,1.17,0.42
0.865,2.47,2.49,1.47,0.32
0.866,2.61,2.31,1.43,0.34
0.867,2.14,2.55,1.44,0.33
0.868,2.4,2.63,1.46,0.38
0.869,2.37,2.33,1.33,0.5
0.87,2.44,2.67,1.6,0.29
0.871,2.49,2.54,1.36,0.3
0.872,2.8,2.35,1.14,0.4
0.873,2.48,2.22,1.43,0.4
0.874,2.38,2.65,1.15,0.39
0.875,2.44,2.44,1.26,0.33
0.876,2.63,2.68,1.37,0.37
0.877,2.92,2.59,1.29,0.36
0.878,2.52,2.56,1.29,0.25
0.879,2.42,2.31,1.21,0.39
0.88,2.58,2.56,1.43,0.36
0.881,2.84,2.56,1.24,0.49
0.882,2.39,2.6,1.35,0.34
0.883,2.82,2.63,1.42,0.35
0.884,2.81,2.84,1.23,0.43
0.885,2.85,2.41,1.12,0.27
0.886,2.98,2.79,1.69,0.35
0.887,2.84,2.08,1.32,0.35
0.888,2.84,2.47,1.23,0.38
0.889,2.82,2.57,1.31,0.46
0.89,2.78,2.83,1.35,0.33
0.891,3.17,3.04,1.43,0.42
0.892,2.92,2.96,1.53,0.24
0.893,2.99,2.73,1.34,0.38
0.894,2.79,2.81,1.4,0.28
0.895,3.15,3.02,1.36,0.34
0.896,2.99,2.94,1.26,0.36
0.897,3.15,2.85,1.41,0.34
0.898,3.12,2.9,1.12,0.31
0.899,3.24,2.76,1.28,0.3
0.9,3.26,2.78,1.54,0.3
0.901,3.07,2.87,1.12,0.25
0.902,3.63,2.7,1.42,0.26
0.903,2.86,3.11,1.4,0.34
0.904,3.73,3,1.37,0.29
0.905,3.4,2.69,1.21,0.31
0.906,3.86,2.75,1.21,0.33
0.907,3.55,3.15,1.2,0.35
0.908,3.43,2.99,1.38,0.23
0.909,3.1,2.98,1.43,0.26
0.91,3.74,2.9,1.42,0.23
0.911,3.2,3.14,1.22,0.36
0.912,3.57,2.76,1.19,0.17
0.913,3.29,2.98,1.37,0.37
0.914,3.57,2.92,1.19,0.25
0.915,4,2.78,1.25,0.27
0.916,3.51,2.77,1.26,0.23
0.917,3.8,3.05,1.27,0.26
0.918,3.86,2.84,1.21,0.22
0.919,3.71,3.07,1.39,0.19
0.92,3.9,3.17,1.29,0.25
0.921,3.88,2.81,1.23,0.3
0.922,4.03,3.15,1.19,0.35
0.923,4.01,2.98,1.35,0.21
0.924,3.88,3.35,1.32,0.22
0.925,3.69,2.96,1.34,0.31
0.926,4.08,3.26,1.14,0.22
0.927,4.27000000000047,3.41000000000038,1.19000000000013,0.200000000000022
0.928,4.15999999999953,3.33999999999963,1.09999999999988,0.209999999999977
0.929,3.77000000000042,3.02000000000033,1.25000000000014,0.220000000000024
0.93,4.17999999999953,3.17999999999964,1.28999999999986,0.159999999999982
0.931,4.29000000000047,3.26000000000036,1.29000000000014,0.140000000000015
0.932,4.41999999999951,3.30999999999963,1.01999999999989,0.209999999999977
0.933,4.18000000000046,3.42000000000038,1.16000000000013,0.220000000000024
0.934,3.66999999999959,3.20999999999964,1.07999999999988,0.219999999999975
0.935,4.22000000000046,3.41000000000038,1.09000000000012,0.140000000000015
0.936,4.77999999999947,3.33999999999963,1.15999999999987,0.159999999999982
0.937,4.70000000000052,3.15000000000035,1.05000000000012,0.200000000000022
0.938,4.66999999999948,3.12999999999965,1.27999999999986,0.229999999999974
0.939,4.65000000000051,3.34000000000037,1.07000000000012,0.170000000000019
0.94,4.85,3.55,1.32,0.2
0.941,4.59,3.34,0.949999999999999,0.21
0.942,4.61,3.56,1.17,0.18
0.943,4.58,3.36,1.25,0.14
0.944,5.09,3.37,0.989999999999999,0.18
0.945,4.5,3.4,1.25,0.19
0.946,5.06,3.64,0.999999999999999,0.11
0.947,4.84,3.45,0.979999999999999,0.23
0.948,4.95,3.03,1.24,0.17
0.949,4.79,3.53,1.22,0.15
0.95,4.85999999999999,3.59,1.17,0.13
0.951,4.69,3.66,1.07,0.16
0.952,4.85999999999999,4.06,1.04,0.17
0.953,5,3.52,0.979999999999999,0.17
0.954,4.98999999999999,3.71,0.879999999999999,0.19
0.955,5.05,3.79,1.12,0.14
0.956,5.44999999999999,3.78,0.829999999999999,0.16
0.957,5.18,3.4,1.09,0.18
0.958,5.62999999999999,3.48,0.939999999999999,0.0899999999999999
0.959,5.36999999999999,3.47,0.899999999999999,0.0999999999999999
0.96,5.38,3.73,1.11,0.0599999999999999
0.961,5.6,3.39,0.909999999999999,0.0999999999999999
0.962,5.60999999999999,3.77,0.999999999999999,0.0899999999999999
0.963,5.69,3.76,1.07,0.14
0.964,5.60999999999999,3.87,0.919999999999999,0.0999999999999999
0.965,5.43,3.77,0.929999999999999,0.11
0.966,5.90999999999999,3.53,0.859999999999999,0.0999999999999999
0.967,5.81999999999999,3.76,0.789999999999999,0.0999999999999999
0.968,5.83999999999999,3.86,0.839999999999999,0.05
0.969,6.02999999999999,3.37,0.969999999999999,0.0999999999999999
0.97,5.65999999999999,3.97,0.619999999999999,0.0699999999999999
0.971,5.85,3.66,0.859999999999999,0.0799999999999999
0.972,6.25999999999999,3.55,0.709999999999999,0.12
0.973,6.60999999999999,3.65,0.649999999999999,0.03
0.974,6.41999999999999,3.47,0.869999999999999,0.12
0.975,6.38999999999999,3.88,0.649999999999999,0.0799999999999999
0.976,5.86999999999999,3.45,0.649999999999999,0.05
0.977,6.20999999999999,3.68,0.559999999999999,0.03
0.978,6.40999999999999,3.34,0.609999999999999,0.04
0.979,6.62999999999999,3.21,0.51,0.04
0.98,6.35999999999999,3.43,0.58,0.02
0.981,6.44999999999999,3.39,0.559999999999999,0.0599999999999999
0.982,6.32999999999999,3.4,0.519999999999999,0.03
0.983,6.58999999999999,3.24,0.51,0.02
0.984,6.29999999999999,3.41,0.45,0.04
0.985,6.4,2.95,0.519999999999999,0.04
0.986,6.40999999999999,3.04,0.49,0.04
0.987,6.21999999999999,2.99,0.23,0
0.988,5.77,3.02,0.32,0.00999999999999999
0.989,5.94,2.76,0.36,0
0.99,5.85999999999999,2.54,0.23,0.04
0.991,6.00999999999999,2.34,0.23,0.00999999999999999
0.992,5.25,2.28,0.27,0
0.993,5.39,1.7,0.12,0
0.994,4.77,1.75,0.0999999999999999,0.02
0.995,4.24,1.52,0.11,0
0.996,3.35,1.11,0.05,0.00999999999999999
0.997,2.87,0.869999999999999,0.05,0
0.998,1.77,0.41,0.02,0
0.999,0.689999999999999,0.16,0.00999999999999999,0
1,0.0400000000000044,0.0100000000000011,0,0
