807,803,807.5,811.5,806,799.25,815,800,798.5,805,798,805,798.5,799,796.75,801.5,795,780.75,788.75,780,780,782.75,778,774,765,765.75,772.75,750,753,749.5,728.5,732.75,721,701,711,676,661,647.5,633.5,608,585.5,543.5,524.25,506,447.5,388,367,269.75,199.5,119.5,140.5,154,99.75,33,43,15.75,33,18.5,17.5,19,11,NaN,19,17.25,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805,811,795,802,801.5,805.25,801,802.25,810,801,798.25,794,798.5,794.75,798.5,783,791.25,791.5,792,781,786.5,786,781,779,759,756,762.75,754.75,741.75,733.5,726,729,719,717,680.5,679,659.75,645.25,637.75,598,542.75,542,521.25,517,427.75,393.5,350,246,258.75,114.5,125,76,41.75,33.5,27.5,21.75,20,14.5,22,19,27,12,11,16,10,14,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815,812.5,799,804,803.25,806.75,803,807.25,805.25,797.5,807.25,807,799.25,800,800.75,800,791.5,785.5,784.25,779,791.5,788.5,771,778.75,765.5,770,758.5,758,750,750,736,717,705.25,704,701.5,651.25,663,655.25,628,611.25,588,551,505.5,491.5,411.75,387.75,337,219,95.25,135,102.5,63.25,43.5,39.5,60,25,22,25,14,14,NaN,12,15,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813.25,811,801,809.25,809,801,808,802.5,801,790.5,803,807.5,792,806,794.5,789,791,794,792,784,782,781.25,780,769.5,765.25,771.5,752.5,754.5,739,742,742.5,726,718,711,683.25,678,665.75,627,616.5,616,565.75,550,518,453.5,445.5,397,353.75,253.25,149.25,65.5,45,96.5,68.5,40,27.25,24,16,18.5,15,19,13.5,12,11,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.5,810,806.5,806.25,802,811.5,794,802,796.5,813,792,797.5,795,813.5,794.75,789,800,782,795.5,783,786,771.5,769,775.5,774.5,771.75,769.75,755,751,739,737.5,730.75,713.25,698,677.25,679,653,652.75,632.5,590,576.75,519,529,483,400.25,408.5,364.75,202,132,114.5,121,39.5,106,30,29,22.5,29,15,19.25,18,15.25,17.75,15.25,NaN,16,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805.25,806,809,812,811,795,800,789.5,799,801.75,803,800,798,807.25,795.5,790,793.5,792.5,789,779.75,790,777,767,777.5,765,760,765,750,758.5,738,724,738.5,717,693.5,680,679.25,652,648.5,608.25,584.5,588,562,537.5,464,391.5,375.75,366,195,184,118.25,47.25,67.75,44.25,24,12,24,21.5,47,15,19.5,15,19.5,NaN,11,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802.5,807,802.5,807,806.75,799.5,811.75,819,809,796.5,798.5,798.5,808.5,803,797.5,798.5,793.75,790.75,781.5,783.25,783.5,784,759.5,768,773,757.5,766,755.25,741.75,738.5,722.5,715.75,709.25,714,691,674.75,642.75,621,610,582,587.5,542.5,493.25,469,465.25,405,285.75,276,212.75,137.5,34.5,40.25,40,65,38.25,28.5,22.5,13.75,24,22.5,45.25,19.75,10,13,10,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811.75,806.75,810,802,805.25,804.25,812.5,802.5,807.75,792,808.5,801.5,787,784,794.5,785,790,789,775.5,782.5,783,775.75,770,769,761,770.75,765,750.5,743,728,723,729.5,710.5,692.5,685,699,672.5,631.5,625.75,610.75,563,523,463.5,449.25,396,352.5,308.5,173,154.25,196,61,91.25,48,87.5,35,26,22.5,20.5,19.5,22,21,23.5,NaN,16.25,16.75,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806.25,811.25,809.5,806,803,802.5,802,809,801,793.5,792,810,799.75,794,788.25,794.25,785,795.5,798.5,783.75,783,772.5,775.5,766.75,771,751.5,749.5,749.75,745,715.75,731,718,731,685.75,672.25,657.5,649,613,598.5,584.5,560,541,513.5,460,449.5,359.75,319.5,315,124.75,155.5,77,38,27.25,67,21.75,49,20.5,17.25,21.5,21.5,22,11.75,NaN,11,NaN,15.5,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803.5,810,806,811,813.25,800,802,805.25,813,806.75,795.75,802.25,795.75,798,807,798,786.25,793,788.5,784.25,777,774,773,756.5,765,752,751,740,740.5,732,733.75,715.5,694,686.25,675,670,644,646,626.25,585.75,564.25,539,505.25,438,418.25,385.5,286.25,273.75,192.75,52,60,29,32,42,33.5,38,26.5,28,16.5,16.5,20,13.5,10,12,13,11,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
