Eff_vals_pdf,dt_0wk_conv,dt_10wk_conv,dt_30wk_conv,dt_50wk_conv
0.082,0.020306006731415,0.0722510862961009,0.539383471916096,1.99114220581986
0.083,0.0207070536078653,0.0733858587402195,0.543518171972355,1.9905227587148
0.084,0.0211102100810441,0.0745211680706196,0.547604984899064,1.98978669512246
0.085,0.0215154517596389,0.0756569713810955,0.551644713040754,1.98893851953971
0.086,0.0219227550157685,0.0767932279501381,0.555638142875286,1.98798255609808
0.087,0.0223320969613961,0.0779298991460656,0.559586045321727,1.9869229568651
0.088,0.0227434554256309,0.0790669483367792,0.563489176047245,1.98576370970462
0.089,0.0231568089328782,0.0802043408038805,0.567348275772357,1.98450864572283
0.09,0.023572136681805,0.0813420436609187,0.571164070573959,1.9831614463248
0.091,0.0239894185250814,0.0824800257755385,0.574937272185634,1.98172564990488
0.092,0.0244086349498712,0.0836182576953205,0.578668578294811,1.98020465819257
0.093,0.0248297670590339,0.0847567115771159,0.582358672836396,1.97860174227398
0.094,0.0252527965530131,0.0858953611196882,0.586008226282588,1.97692004830803
0.095,0.0256777057123796,0.0870341814994905,0.589617895928581,1.97516260295468
0.096,0.026104477381004,0.0881731493094103,0.593188326173962,1.97333231853202
0.097,0.0265330949498312,0.0893122425003298,0.596720148799601,1.97143199791748
0.098,0.0269635423412335,0.0904514403253553,0.600213983239904,1.96946433920764
0.099,0.027395803993918,0.0915907232865792,0.603670436850298,1.96743194015025
0.1,0.0278298648483656,0.0927300730842437,0.607090105169856,1.96533730236101
0.101,0.0282657103327805,0.0938694725681876,0.610473572179019,1.96318283533712
0.102,0.0287033263495302,0.0950089056914581,0.613821410552331,1.96097086027872
0.103,0.0291426992620545,0.0961483574659812,0.6171341819062,1.95870361372863
0.104,0.0295838158822274,0.0972878139201887,0.62041243704165,1.95638325104022
0.105,0.0300266634581525,0.098427262058504,0.623656716182072,1.95401184968275
0.106,0.0304712296623747,0.0995666898225966,0.626867549205998,1.95159141239271
0.107,0.0309175025804928,0.100706086054318,0.63004545587492,1.94912387017933
0.108,0.0313654707001568,0.101845440460241,0.633190946056193,1.94661108519203
0.109,0.0318151229004354,0.102984743577719,0.636304519941068,1.9440548534569
0.11,0.0322664484415393,0.104123986742396,0.639386668257901,1.94145690748904
0.111,0.0327194369548862,0.105263162057107,0.642437872480616,1.93881891878723
0.112,0.0331740784334957,0.106402262362082,0.64545860503246,1.9361425002168
0.113,0.0336303632227008,0.107541281206415,0.648449329485141,1.93342920828652
0.114,0.0340882820111634,0.108680212820727,0.651410500753406,1.93068054532479
0.115,0.0345478258221846,0.109819052090964,0.654342565285148,1.92789796156017
0.116,0.0350089860052963,0.110957794533293,0.65724596124711,1.92508285711113
0.117,0.0354717542281253,0.112096436270028,0.660121118706261,1.92223658388932
0.118,0.0359361224685197,0.113234974006551,0.662968459806951,1.91936044742079
0.119,0.0364020830069274,0.114373405009179,0.665788398943891,1.91645570858908
0.12,0.0368696284190177,0.115511727083933,0.668581342931077,1.91352358530406
0.121,0.0373387515685381,0.116649938556168,0.671347691166711,1.91056525409993
0.122,0.0378094456003961,0.117788038251033,0.674087835794229,1.90758185166599
0.123,0.0382817039339598,0.118926025474716,0.676802161859502,1.90457447631327
0.124,0.0387555202565677,0.120063899996436,0.6794910474643,1.90154418938004
0.125,0.0392308885172427,0.121201662031167,0.682154863916109,1.89849201657917
0.126,0.0397078029205997,0.12233931222304,0.684793975874366,1.89541894928999
0.127,0.0401862579209432,0.12347685162941,0.687408741493216,1.89232594579721
0.128,0.0406662482165469,0.124614281705548,0.689999512560852,1.8892139324795
0.129,0.0411477687441089,0.125751604289945,0.692566634635531,1.88608380494982
0.13,0.0416308146733761,0.12688882159018,0.695110447178339,1.88293642914992
0.131,0.0421153814019336,0.128025936169355,0.697631283682784,1.87977264240091
0.132,0.0426014645501514,0.129162950933047,0.700129471801297,1.8765932544121
0.133,0.0430890599562847,0.13029986911678,0.702605333468701,1.87339904824971
0.134,0.0435781636717213,0.131436694273967,0.705059185022747,1.87019078126753
0.135,0.0440687719563725,0.132573430264333,0.707491337321767,1.86696918600101
0.136,0.0445608812742013,0.133710081242775,0.709902095859526,1.86373497102646
0.137,0.045054488288885,0.134846651648653,0.712291760877339,1.86048882178699
0.138,0.0455495898596053,0.135983146195489,0.71466062747352,1.85723140138647
0.139,0.0460461830369648,0.137119569861064,0.717008985710237,1.85396335135304
0.14,0.0465442650590229,0.138255927877886,0.719337120717829,1.85068529237339
0.141,0.0470438333474492,0.139392225724026,0.721645312796648,1.84739782499921
0.142,0.0475448855037895,0.1405284691143,0.723933837516506,1.84410153032679
0.143,0.0480474193058409,0.14166466399178,0.726202965813756,1.84079697065109
0.144,0.0485514327041337,0.142800816519633,0.728452964086103,1.83748469009527
0.145,0.0490569238185142,0.14393693307326,0.730684094285173,1.8341652152168
0.146,0.0495638909348278,0.145073020232736,0.732896614006913,1.83083905559097
0.147,0.050072332501698,0.146209084775528,0.735090776579873,1.82750670437295
0.148,0.0505822471273977,0.147345133669494,0.737266831151425,1.82416863883908
0.149,0.0510936335768118,0.148481174066131,0.739425022771962,1.82082532090847
0.15,0.0516064907684856,0.14961721329409,0.74156559247715,1.81747719764547
0.151,0.0521208177717596,0.150753258852919,0.743688777368259,1.81412470174401
0.152,0.0526366138039842,0.151889318407047,0.745794810690635,1.81076825199441
0.153,0.053153878227816,0.153025399779986,0.74788392191036,1.80740825373347
0.154,0.0536726105485895,0.154161510948755,0.749956336789138,1.80404509927836
0.155,0.0541928104117643,0.155297660038504,0.752012277457464,1.80067916834516
0.156,0.0547144776004448,0.15643385531734,0.754051962486111,1.7973108284525
0.157,0.05523761203297,0.157570105191342,0.756075606955979,1.79394043531094
0.158,0.0557622137605713,0.158706418199766,0.758083422526349,1.79056833319872
0.159,0.0562882829650969,0.159842803010418,0.760075617501583,1.7871948553243
0.16,0.0568158199567998,0.160979268415208,0.762052396896313,1.78382032417629
0.161,0.057344825172189,0.162115823325858,0.764013962499143,1.78044505186122
0.162,0.0578752991719405,0.163252476769778,0.765960512934921,1.77706934042965
0.163,0.058407242638867,0.164389237886084,0.7678922437256,1.77369348219106
0.164,0.0589406563759451,0.165526115921773,0.769809347349742,1.77031776001792
0.165,0.0594755413043976,0.166663120228032,0.771712013300674,1.76694244763941
0.166,0.0600118984618297,0.167800260256685,0.773600428143356,1.76356780992513
0.167,0.0605497290004172,0.168937545556771,0.775474775569975,1.76019410315919
0.168,0.0610890341851458,0.170074985771253,0.777335236454308,1.75682157530514
0.169,0.0616298153920998,0.171212590633839,0.779181988904879,1.75345046626184
0.17,0.0621720741067985,0.172350369965931,0.781015208316935,1.75008100811094
0.171,0.0627158119225793,0.173488333673678,0.78283506742329,1.74671342535599
0.172,0.0632610305390262,0.174626491745147,0.784641736344038,1.74334793515367
0.173,0.0638077317604421,0.175764854247591,0.786435382635188,1.73998474753732
0.174,0.0643559174943652,0.176903431324825,0.788216171336228,1.73662406563317
0.175,0.0649055897501246,0.178042233194694,0.789984265016663,1.73326608586941
0.176,0.0654567506374393,0.179181270146642,0.791739823821528,1.72991099817843
0.177,0.0660094023650547,0.180320552539366,0.793483005515936,1.72655898619253
0.178,0.0665635472394181,0.181460090798562,0.795213965528642,1.72321022743316
0.179,0.067119187663392,0.182599895414754,0.79693285699469,1.71986489349415
0.18,0.0676763261350032,0.183739976941206,0.798639830797127,1.71652315021898
0.181,0.0682349652462275,0.184880345991911,0.80033503560784,1.71318515787234
0.182,0.0687951076818088,0.186021013239659,0.802018617927511,1.70985107130623
0.183,0.0693567562181123,0.187161989414178,0.80369072212473,1.70652104012073
0.184,0.0699199137220098,0.188303285300342,0.805351490474269,1.70319520881972
0.185,0.0704845831497968,0.189444911736457,0.807001063194564,1.69987371696157
0.186,0.0710507675461414,0.190586879612602,0.808639578484384,1.69655669930516
0.187,0.0716184700430628,0.191729199869043,0.810267172558754,1.69324428595127
0.188,0.0721876938589393,0.192871883494706,0.811883979684105,1.68993660247951
0.189,0.0727584422975454,0.194014941525706,0.813490132212702,1.686633770081
0.19,0.0733307187471168,0.195158385043941,0.815085760616356,1.68333590568695
0.191,0.0739045266794425,0.196302225175737,0.816670993519425,1.68004312209315
0.192,0.0744798696489835,0.197446473090546,0.818245957731144,1.6767555280807
0.193,0.0750567512920182,0.198591139999704,0.819810778277284,1.67347322853297
0.194,0.075635175325812,0.199736237155227,0.821365578431155,1.67019632454895
0.195,0.0762151455478128,0.200881775848667,0.822910479743984,1.66692491355316
0.196,0.0767966658348696,0.202027767410007,0.824445602074659,1.66365908940221
0.197,0.0773797401424756,0.203174223206613,0.825971063618878,1.66039894248802
0.198,0.0779643725040332,0.204321154642213,0.8274869809377,1.65714455983802
0.199,0.0785505670301426,0.205468573155933,0.828993468985517,1.65389602521225
0.2,0.0791383279079116,0.206616490221371,0.830490641137464,1.65065341919754
0.201,0.0797276594002867,0.207764917345705,0.831978609216277,1.64741681929885
0.202,0.0803185658454057,0.208913866068849,0.833457483518608,1.64418630002788
0.203,0.0809110516559705,0.210063347962634,0.834927372840817,1.640961932989
0.204,0.081505121318639,0.211213374630043,0.83638838450425,1.63774378696267
0.205,0.082100779393438,0.21236395770446,0.837840624380009,1.6345319279863
0.206,0.0826980305131941,0.213515108848971,0.839284196913239,1.63132641943277
0.207,0.0832968793829833,0.214666839755686,0.840719205146923,1.62812732208661
0.208,0.0838973307795993,0.215819162145098,0.842145750745221,1.62493469421788
0.209,0.0844993895510391,0.216972087765473,0.843563934016343,1.62174859165402
0.21,0.0851030606160065,0.218125628392269,0.844973853934969,1.61856906784936
0.211,0.0857083489634321,0.21927979582758,0.846375608164245,1.61539617395284
0.212,0.0863152596520101,0.220434601899614,0.847769293077335,1.61222995887355
0.213,0.0869237978097522,0.221590058462194,0.849155003778567,1.60907046934453
0.214,0.0875339686335559,0.22274617739429,0.850532834124161,1.60591774998454
0.215,0.0881457773887903,0.223902970599568,0.851902876742559,1.60277184335822
0.216,0.0887592294088953,0.225060450005971,0.853265223054368,1.59963279003436
0.217,0.0893743300949973,0.226218627565323,0.854619963291914,1.59650062864259
0.218,0.0899910849155389,0.227377515252953,0.855967186518426,1.59337539592837
0.219,0.0906094994059229,0.228537125067341,0.857306980646851,1.59025712680648
0.22,0.0912295791681705,0.229697469029791,0.858639432458315,1.58714585441289
0.221,0.0918513298705936,0.230858559184121,0.859964627620228,1.58404161015519
0.222,0.09247475724748,0.232020407596372,0.861282650704054,1.58094442376164
0.223,0.0930998670987929,0.233183026354544,0.86259358520274,1.57785432332868
0.224,0.0937266652898816,0.234346427568339,0.863897513547816,1.57477133536725
0.225,0.0943551577512074,0.235510623368936,0.865194517126187,1.57169548484772
0.226,0.0949853504780794,0.236675625908775,0.866484676296589,1.56862679524352
0.227,0.0956172495304047,0.237841447361363,0.867768070405763,1.56556528857363
0.228,0.0962508610324497,0.239008099921093,0.86904477780431,1.56251098544382
0.229,0.0968861911726131,0.240175595803086,0.870314875862257,1.55946390508669
0.23,0.0975232462032106,0.24134394724304,0.871578440984345,1.55642406540072
0.231,0.0981620324402711,0.242513166497105,0.87283554862502,1.55339148298806
0.232,0.0988025562633452,0.243683265841763,0.874086273303157,1.55036617319144
0.233,0.0994448241153214,0.24485425757373,0.875330688616518,1.54734815012991
0.234,0.100088842502257,0.246026154009869,0.876568867255936,1.54433742673364
0.235,0.100734617993219,0.247198967487117,0.877800881019248,1.54133401477781
0.236,0.101382157220129,0.248372710362429,0.879026800824973,1.53833792491547
0.237,0.102031466877631,0.249547395012725,0.880246696725741,1.53534916670954
0.238,0.102682553722956,0.250723033834866,0.881460637921482,1.53236774866393
0.239,0.103335424575807,0.251899639245625,0.882668692772374,1.5293936782538
0.24,0.103990086318244,0.253077223681682,0.883870928811561,1.52642696195499
0.241,0.10464654589459,0.254255799599626,0.885067412757644,1.52346760527261
0.242,0.105304810311335,0.25543537947597,0.886258210526947,1.52051561276891
0.243,0.105964886637057,0.256615975807172,0.887443387245563,1.51757098809035
0.244,0.106626782002349,0.257797601109677,0.888623007261192,1.5146337339939
0.245,0.107290503599757,0.258980267919959,0.889797134154761,1.51170385237273
0.246,0.107956058683724,0.260163988794578,0.89096583075185,1.50878134428105
0.247,0.108623454570545,0.261348776310246,0.892129159133901,1.50586620995842
0.248,0.109292698638329,0.262534643063905,0.893287180649248,1.50295844885333
0.249,0.109963798326975,0.263721601672811,0.894439955923938,1.50005805964612
0.25,0.110636761138144,0.264909664774626,0.895587544872376,1.49716504027134
0.251,0.111311594635253,0.266098845027525,0.896730006707773,1.49427938793947
0.252,0.111988306443471,0.267289155110306,0.897867399952422,1.49140109915808
0.253,0.11266690424972,0.26848060772251,0.898999782447791,1.48853016975236
0.254,0.113347395802692,0.269673215584552,0.90012721136444,1.48566659488518
0.255,0.114029788912863,0.270866991437854,0.901249743211775,1.48281036907659
0.256,0.114714091452528,0.272061948044992,0.902367433847622,1.47996148622274
0.257,0.11540031135583,0.273258098189846,0.90348033848765,1.47711993961433
0.258,0.116088456618806,0.274455454677763,0.904588511714624,1.47428572195464
0.259,0.11677853529944,0.275654030335718,0.905692007487502,1.47145882537694
0.26,0.117470555517715,0.276853838012493,0.906790879150382,1.46863924146153
0.261,0.118164525455684,0.278054890578857,0.907885179441288,1.46582696125231
0.262,0.118860453357539,0.279257200927749,0.90897496050082,1.46302197527291
0.263,0.11955834752969,0.280460781974478,0.910060273880643,1.46022427354234
0.264,0.120258216340856,0.281665646656919,0.911141170551849,1.45743384559032
0.265,0.120960068222152,0.282871807935722,0.912217700913165,1.45465068047213
0.266,0.121663911667196,0.284079278794524,0.913289914799031,1.45187476678305
0.267,0.122369755232212,0.285288072240169,0.914357861487544,1.44910609267253
0.268,0.123077607536146,0.286498201302931,0.915421589708264,1.44634464585783
0.269,0.123787477260785,0.287709679036746,0.916481147649893,1.44359041363743
0.27,0.124499373150887,0.288922518519448,0.917536582967832,1.44084338290403
0.271,0.125213304014314,0.29013673285301,0.918587942791603,1.43810354015717
0.272,0.125929278722173,0.291352335163793,0.919635273732157,1.43537087151563
0.273,0.12664730620896,0.292569338602795,0.920678621889059,1.43264536272934
0.274,0.127367395472718,0.293787756345912,0.921718032857552,1.42992699919115
0.275,0.128089555575196,0.2950076015942,0.922753551735512,1.42721576594817
0.276,0.128813795642011,0.296228887574141,0.923785223130286,1.42451164771284
0.277,0.129540124862827,0.297451627537917,0.924813091165414,1.42181462887373
0.278,0.13026855249153,0.298675834763687,0.925837199487252,1.41912469350605
0.279,0.13099908784641,0.29990152255587,0.926857591271476,1.41644182538187
0.28,0.131731740310361,0.301128704245429,0.927874309229496,1.41376600798008
0.281,0.132466519331069,0.302357393190166,0.928887395614747,1.41109722449607
0.282,0.133203434421219,0.303587602775015,0.929896892228897,1.40843545785121
0.283,0.133942495158708,0.304819346412345,0.930902840427946,1.40578069070201
0.284,0.134683711186852,0.30605263754226,0.931905281128227,1.40313290544908
0.285,0.135427092214617,0.307287489632912,0.932904254812316,1.40049208424588
0.286,0.136172648016837,0.308523916180812,0.933899801534844,1.39785820900714
0.287,0.136920388434454,0.309761930711148,0.934891960928218,1.39523126141721
0.288,0.137670323374756,0.311001546778103,0.935880772208251,1.39261122293805
0.289,0.138422462811618,0.312242777965186,0.936866274179707,1.38999807481708
0.29,0.139176816785757,0.313485637885556,0.937848505241746,1.38739179809483
0.291,0.139933395404986,0.314730140182357,0.938827503393301,1.38479237361236
0.292,0.14069220884448,0.315976298529054,0.939803306238357,1.38219978201849
0.293,0.141453267347039,0.317224126629775,0.940775950991152,1.37961400377687
0.294,0.142216581223366,0.318473638219655,0.941745474481298,1.37703501917281
0.295,0.142982160852345,0.319724847065182,0.942711913158818,1.37446280831997
0.296,0.143750016681326,0.320977766964552,0.943675303099113,1.37189735116691
0.297,0.144520159226419,0.322232411748021,0.944635680007837,1.36933862750333
0.298,0.145292599072786,0.323488795278269,0.945593079225715,1.36678661696635
0.299,0.146067346874948,0.324746931450754,0.94654753573327,1.36424129904643
0.3,0.146844413357091,0.326006834194088,0.947499084155488,1.36170265309323
0.301,0.147623809313379,0.3272685174704,0.948447758766407,1.35917065832135
0.302,0.148405545608276,0.32853199527571,0.949393593493636,1.35664529381583
0.303,0.149189633176868,0.329797281640307,0.950336621922801,1.35412653853755
0.304,0.149976083025199,0.331064390629126,0.951276877301934,1.35161437132848
0.305,0.150764906230599,0.332333336342136,0.95221439254578,1.34910877091682
0.306,0.151556113942036,0.333604132914719,0.953149200240053,1.34660971592195
0.307,0.152349717380454,0.334876794518069,0.954081332645614,1.3441171848593
0.308,0.153145727839135,0.336151335359575,0.955010821702599,1.34163115614503
0.309,0.153944156684052,0.337427769683227,0.955937699034472,1.33915160810067
0.31,0.154745015354235,0.338706111770007,0.956861995952026,1.33667851895755
0.311,0.155548315362143,0.339986375938298,0.957783743457318,1.33421186686117
0.312,0.156354068294038,0.341268576544289,0.958702972247551,1.33175162987544
0.313,0.157162285810368,0.342552727982381,0.959619712718886,1.32929778598678
0.314,0.157972979646153,0.343838844685601,0.960533994970216,1.32685031310814
0.315,0.158786161611377,0.34512694112602,0.961445848806863,1.32440918908292
0.316,0.159601843591388,0.34641703181517,0.962355303744234,1.32197439168873
0.317,0.160420037547303,0.347709131304466,0.963262389011414,1.31954589864114
0.318,0.161240755516417,0.349003254185629,0.964167133554716,1.3171236875972
0.319,0.162064009612616,0.350299415091118,0.965069566041164,1.31470773615902
0.32,0.162889812026802,0.351597628694561,0.965969714861938,1.31229802187712
0.321,0.163718175027319,0.352897909711186,0.96686760813576,1.30989452225376
0.322,0.164549110960384,0.354200272898263,0.967763273712233,1.30749721474615
0.323,0.165382632250528,0.35550473305554,0.968656739175129,1.3051060767696
0.324,0.166218751401037,0.356811305025694,0.969548031845634,1.30272108570056
0.325,0.167057480994406,0.35812000369477,0.970437178785535,1.30034221887956
0.326,0.167898833692792,0.359430843992638,0.971324206800373,1.29796945361414
0.327,0.168742822238477,0.36074384089344,0.97220914244254,1.29560276718161
0.328,0.169589459454334,0.362059009416055,0.973092012014337,1.29324213683179
0.329,0.170438758244303,0.363376364624548,0.973972841570981,1.29088753978968
0.33,0.171290731593866,0.364695921628642,0.974851656923577,1.28853895325798
0.331,0.172145392570538,0.366017695584179,0.975728483642041,1.28619635441966
0.332,0.173002754324353,0.367341701693591,0.976603347057978,1.28385972044033
0.333,0.173862830088363,0.368667955206369,0.977476272267528,1.28152902847068
0.334,0.174725633179142,0.369996471419545,0.978347284134162,1.27920425564868
0.335,0.175591176997293,0.371327265678162,0.979216407291439,1.27688537910192
0.336,0.176459475027966,0.372660353375764,0.98008366614573,1.27457237594967
0.337,0.177330540841375,0.373995749954875,0.980949084878893,1.2722652233051
0.338,0.17820438809333,0.375333470907488,0.98181268745092,1.26996389827723
0.339,0.179081030525766,0.376673531775561,0.982674497602533,1.26766837797296
0.34,0.179960481967286,0.378015948151508,0.983534538857761,1.26537863949901
0.341,0.180842756333704,0.379360735678693,0.984392834526457,1.26309465996377
0.342,0.1817278676286,0.38070791005194,0.985249407706806,1.26081641647914
0.343,0.182615829943875,0.382057487018031,0.986104281287768,1.25854388616227
0.344,0.183506657460318,0.383409482376214,0.986957477951517,1.25627704613731
0.345,0.184400364448177,0.384763911978718,0.987809020175816,1.25401587353701
0.346,0.185296965267732,0.386120791731264,0.98865893023638,1.25176034550442
0.347,0.186196474369884,0.387480137593581,0.989507230209194,1.24951043919437
0.348,0.187098906296744,0.388841965579933,0.990353941972806,1.24726613177506
0.349,0.188004275682226,0.390206291759638,0.991199087210576,1.24502740042945
0.35,0.188912597252654,0.391573132257599,0.99204268741291,1.24279422235677
0.351,0.189823885827369,0.392942503254832,0.992884763879442,1.24056657477384
0.352,0.19073815631935,0.394314420989004,0.993725337721207,1.23834443491644
0.353,0.191655423735828,0.395688901754971,0.994564429862765,1.23612778004059
0.354,0.192575703178925,0.397065961905316,0.995402061044306,1.23391658742382
0.355,0.193499009846286,0.3984456178509,0.996238251823724,1.2317108343664
0.356,0.194425359031722,0.399827886061404,0.997073022578656,1.22951049819245
0.357,0.19535476612586,0.401212783065889,0.9979063935085,1.22731555625117
0.358,0.196287246616801,0.402600325453342,0.998738384636399,1.22512598591789
0.359,0.197222816090784,0.403990529873248,0.999569015811202,1.22294176459514
0.36,0.198161490232856,0.40538341303614,1.00039830670939,1.22076286971367
0.361,0.199103284827549,0.406778991714176,1.001226276837,1.21858927873351
0.362,0.200048215759567,0.408177282741705,1.00205294553146,1.21642096914485
0.363,0.200996299014477,0.40957830301584,1.00287833196349,1.214257918469
0.364,0.201947550679408,0.410982069497042,1.0037024551389,1.21210010425934
0.365,0.202901986943759,0.412388599209693,1.00452533390039,1.20994750410208
0.366,0.203859624099909,0.413797909242688,1.00534698692933,1.20780009561721
0.367,0.204820478543944,0.415210016750024,1.00616743274751,1.20565785645924
0.368,0.205784566776381,0.41662493895139,1.00698668971889,1.20352076431796
0.369,0.206751905402906,0.418042693132768,1.00780477605123,1.20138879691927
0.37,0.207722511135119,0.419463296647031,1.00862170979788,1.19926193202582
0.371,0.20869640079128,0.420886766914551,1.00943750885932,1.19714014743775
0.372,0.209673591297076,0.422313121423805,1.01025219098487,1.19502342099334
0.373,0.21065409968638,0.423742377731991,1.01106577377428,1.19291173056965
0.374,0.211637943102031,0.425174553465644,1.01187827467929,1.19080505408316
