0.648,0.672,0.592,0.511
0.668,0.667,0.604,0.517
0.683,0.639,0.631,0.508
0.649,0.664,0.611,0.508
0.65,0.67,0.599,0.501
0.659,0.631,0.614,0.485
0.684,0.657,0.62,0.514
0.675,0.64,0.576,0.532
0.661,0.645,0.576,0.492
0.656,0.646,0.58,0.516
0.669,0.633,0.607,0.53
0.658,0.641,0.618,0.494
0.677,0.654,0.587,0.512
0.645,0.642,0.603,0.5
0.673,0.611,0.602,0.487
0.67,0.652,0.582,0.519
0.664,0.646,0.582,0.512
0.655,0.644,0.594,0.526
0.649,0.663,0.599,0.504
0.654,0.648,0.559,0.504
0.664,0.628,0.612,0.512
0.67,0.638,0.571,0.513
0.634,0.637,0.572,0.492
0.63,0.635,0.579,0.493
0.634,0.617,0.584,0.495
0.662,0.631,0.612,0.496
0.678,0.622,0.575,0.517
0.642,0.605,0.561,0.503
0.637,0.607,0.573,0.482
0.66,0.613,0.565,0.482
0.615,0.631,0.579,0.533
0.653,0.65,0.561,0.506
0.665,0.635,0.551,0.501
0.655,0.625,0.552,0.529
0.633,0.625,0.568,0.499
0.648,0.624,0.587,0.489
0.643,0.614,0.555,0.52
0.648,0.65,0.572,0.495
0.633,0.643,0.576,0.502
0.661,0.603,0.571,0.512
0.645,0.625,0.569,0.493
0.649,0.601,0.562,0.493
0.634,0.595,0.577,0.501
0.653,0.58,0.571,0.53
0.673,0.602,0.568,0.521
0.638,0.619,0.591,0.517
0.637,0.575,0.565,0.509
0.603,0.571,0.588,0.494
0.659,0.636,0.592,0.494
0.647,0.608,0.545,0.491
0.604,0.589,0.574,0.473
0.627,0.621,0.574,0.494
0.626,0.607,0.573,0.501
0.643,0.572,0.569,0.52
0.643,0.584,0.572,0.501
0.639,0.59,0.536,0.5
0.605,0.582,0.576,0.498
0.632,0.579,0.514,0.487
0.644,0.594,0.561,0.499
0.598,0.593,0.547,0.497
0.599,0.622,0.556,0.507
0.603,0.572,0.559,0.516
0.596,0.589,0.544,0.502
0.612,0.578,0.564,0.509
0.591,0.59,0.553,0.522
0.595,0.602,0.549,0.487
0.619,0.57,0.577,0.53
0.623,0.579,0.526,0.51
0.631,0.573,0.564,0.515
0.59,0.591,0.581,0.498
0.637,0.593,0.56,0.505
0.624,0.596,0.549,0.512
0.606,0.606,0.581,0.527
0.587,0.558,0.551,0.511
0.615,0.569,0.546,0.493
0.622,0.58,0.541,0.504
0.604,0.578,0.557,0.493
0.619,0.588,0.547,0.504
0.615,0.604,0.545,0.488
0.578,0.562,0.546,0.489
