756.5,2,7.5,749,744,738.5,18.5,731,739.5,4.5,748,12.5,14,4.5,6,5,734.5,701.5,703.5,8,703,5,5,5.5,6,3.5,4,3,11.5,2,2,5,3,2,2.5,8,3,3,4,2.5,2.5,3,2,1.5,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744.5,737,739,8,706,734,721,4,14.5,3,6,5,346,9,10,4,6,2,718,13,6,4.5,686.5,692.5,9.5,663,3,5.5,13.5,622,3,2,10,5,3,2,7.5,3.5,2,2,2,3,3,2,3,2,2,2,2,1,1.5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,4.5,734,10.5,758.5,746.5,4,6,3,745,10,5.5,339.5,2,14,346.5,6,11,8,5.5,6,8,711.5,7,325,7,5.5,14,4,316,12,4,4.5,2.5,546.5,3,3,2,4.5,5,2,2,2,2,2,3,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,10.5,3,2,712,721.5,729,700.5,6,4,746.5,728,710.5,750,4.5,8.5,9,707.5,9.5,713,699,3,5,9.5,11,7,6.5,4,7,2.5,5,5,3,9,2,3,2,2,2,3,3,2,2,2.5,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748,2.5,8.5,6,9.5,4.5,727,5,3,6.5,9.5,3.5,5,742.5,2.5,3.5,4,5.5,728.5,2,719,5,709.5,2.5,689,6,5,672,13,6,3,5,7.5,3,4.5,8.5,3,6.5,3,2,4,3,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,737.5,4,765,723,339,737,6,5.5,4.5,8,6,11.5,703.5,728.5,9,8,6,2,726,8,5,4.5,3,4,3,3,11,611.5,4.5,8,4,2.5,3,3,3,2,2,2,2,3,2,3,1.5,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.5,5,711,741.5,748.5,760.5,368.5,354.5,729.5,5,9,2,4,706,355,7,734,8,4.5,716,5.5,4,7,2,3,4,8,3,5.5,3,2,3.5,2,4,2,2,3,3,3,3,1,2,3,3,2,2,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
733.5,4.5,364,4,4.5,2,11.5,713.5,8,746.5,369.5,9,3,6.5,7,731.5,5.5,3,736,681,2,3.5,7.5,7,4.5,677.5,5,633,576,3,3.5,3,6.5,4,3,5,2,3.5,4.5,2,2,3,2,2,2,2,2,2,2,1,2,1,1.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
756,3,5,718.5,4,3,6.5,4.5,709.5,704,12.5,742,725,2,7,332.5,694,7,720,3,9.5,2.5,3,3,4,12.5,3.5,14,3.5,3.5,8,4.5,3,3.5,11.5,3.5,3,2,3,2,3.5,2,2,2,2,1,2,2,1.5,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.5,725.5,5,6,6,3.5,742,3,5,6,5.5,16.5,716.5,3,5.5,688,721.5,4,729.5,17.5,6,657.5,9.5,6.5,3,3,11,639,2,7.5,4,3,9.5,8,3,3.5,2,1,3,3,2,1,2,2,2,3.5,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
