0.676,0.617,0.597,0.511
0.699,0.666,0.623,0.486
0.682,0.627,0.607,0.508
0.654,0.62,0.602,0.534
0.669,0.637,0.605,0.504
0.657,0.642,0.597,0.514
0.675,0.611,0.622,0.5
0.679,0.632,0.595,0.507
0.659,0.599,0.591,0.488
0.669,0.657,0.588,0.481
0.657,0.6,0.6,0.537
0.65,0.645,0.578,0.537
0.68,0.652,0.618,0.514
0.672,0.633,0.602,0.478
0.673,0.647,0.597,0.494
0.666,0.655,0.6,0.504
0.643,0.606,0.596,0.515
0.68,0.633,0.559,0.506
0.66,0.623,0.581,0.5
0.669,0.648,0.593,0.514
0.644,0.636,0.587,0.484
0.673,0.633,0.575,0.536
0.647,0.609,0.568,0.507
0.66,0.649,0.58,0.49
0.634,0.632,0.554,0.488
0.642,0.6,0.585,0.529
0.636,0.649,0.58,0.5
0.664,0.65,0.574,0.481
0.644,0.635,0.6,0.526
0.63,0.607,0.579,0.508
0.636,0.608,0.583,0.516
0.642,0.633,0.548,0.507
0.656,0.637,0.578,0.496
0.65,0.622,0.58,0.5
0.645,0.63,0.585,0.494
0.637,0.618,0.552,0.484
0.62,0.594,0.533,0.489
0.632,0.635,0.577,0.523
0.6,0.619,0.565,0.518
0.62,0.637,0.61,0.513
0.634,0.635,0.595,0.517
0.66,0.599,0.565,0.508
0.652,0.616,0.579,0.493
0.637,0.597,0.56,0.492
0.645,0.617,0.558,0.495
0.645,0.616,0.568,0.538
0.608,0.593,0.534,0.507
0.609,0.614,0.559,0.494
0.635,0.595,0.564,0.511
0.652,0.592,0.53,0.534
0.63,0.627,0.548,0.524
0.631,0.631,0.566,0.506
0.637,0.593,0.589,0.522
0.605,0.586,0.549,0.504
0.637,0.583,0.571,0.521
0.625,0.6,0.578,0.506
0.64,0.599,0.587,0.504
0.63,0.6,0.546,0.492
0.616,0.579,0.562,0.508
0.62,0.61,0.558,0.498
0.632,0.602,0.548,0.505
0.601,0.608,0.561,0.485
0.606,0.602,0.551,0.513
0.627,0.575,0.568,0.517
0.631,0.61,0.549,0.517
0.616,0.601,0.561,0.502
0.6,0.608,0.553,0.478
0.613,0.578,0.55,0.493
0.622,0.582,0.537,0.544
0.603,0.614,0.546,0.509
0.633,0.617,0.538,0.497
0.578,0.589,0.584,0.509
0.589,0.616,0.529,0.519
0.594,0.603,0.532,0.5
0.634,0.597,0.552,0.508
0.607,0.566,0.566,0.495
0.621,0.569,0.557,0.482
0.603,0.597,0.564,0.518
0.596,0.583,0.571,0.532
0.598,0.611,0.542,0.506
0.589,0.551,0.559,0.524
0.585,0.588,0.551,0.517
0.617,0.566,0.542,0.499
0.62,0.554,0.524,0.522
0.624,0.625,0.543,0.508
0.616,0.581,0.551,0.504
0.579,0.581,0.529,0.488
0.606,0.573,0.531,0.494
0.592,0.578,0.549,0.468
0.619,0.61,0.528,0.492
0.604,0.581,0.542,0.515
0.585,0.558,0.565,0.526
0.583,0.562,0.561,0.507
0.606,0.586,0.568,0.526
0.598,0.574,0.519,0.491
0.61,0.576,0.533,0.512
0.57,0.578,0.529,0.494
0.6,0.563,0.517,0.512
0.613,0.556,0.522,0.512
0.586,0.571,0.562,0.503
0.582,0.565,0.547,0.503
0.572,0.593,0.565,0.515
0.61,0.572,0.551,0.499
0.612,0.56,0.546,0.486
0.592,0.603,0.537,0.502
0.579,0.551,0.527,0.502
0.57,0.548,0.529,0.507
0.566,0.587,0.542,0.474
0.584,0.56,0.552,0.519
0.583,0.569,0.539,0.511
0.599,0.544,0.506,0.514
0.586,0.556,0.535,0.533
0.583,0.564,0.535,0.52
0.594,0.557,0.537,0.493
0.588,0.572,0.565,0.512
0.567,0.571,0.537,0.486
0.59,0.562,0.55,0.53
0.583,0.548,0.545,0.511
0.601,0.561,0.512,0.491
0.592,0.57,0.554,0.507
