0.459,0.436,0.379,0.194
0.517,0.45,0.35,0.183
0.47,0.45,0.389,0.178
0.493,0.423,0.339,0.206
0.482,0.473,0.352,0.169
0.47,0.456,0.355,0.171
0.496,0.44,0.389,0.182
0.5,0.449,0.357,0.184
0.489,0.427,0.356,0.186
0.462,0.432,0.338,0.175
0.504,0.446,0.344,0.18
0.489,0.442,0.33,0.179
0.481,0.452,0.332,0.179
0.458,0.451,0.332,0.179
0.459,0.43,0.324,0.157
0.464,0.45,0.351,0.179
0.491,0.441,0.327,0.182
0.485,0.443,0.331,0.218
0.495,0.419,0.343,0.196
0.464,0.432,0.323,0.194
0.486,0.418,0.334,0.195
0.503,0.436,0.34,0.158
0.49,0.428,0.322,0.183
0.507,0.412,0.343,0.186
0.468,0.4,0.298,0.19
0.464,0.402,0.323,0.172
0.442,0.391,0.336,0.183
0.478,0.415,0.329,0.191
0.464,0.411,0.348,0.186
0.465,0.428,0.326,0.196
0.461,0.398,0.307,0.201
0.473,0.413,0.314,0.185
0.457,0.447,0.313,0.206
0.467,0.43,0.291,0.17
0.452,0.419,0.298,0.176
0.444,0.379,0.287,0.181
0.425,0.385,0.308,0.173
0.442,0.409,0.309,0.177
0.434,0.407,0.321,0.184
0.449,0.389,0.298,0.192
0.443,0.404,0.293,0.175
0.445,0.379,0.31,0.213
0.444,0.389,0.285,0.2
0.408,0.368,0.311,0.189
0.423,0.392,0.31,0.167
0.428,0.362,0.293,0.186
0.443,0.38,0.301,0.188
0.413,0.348,0.295,0.164
0.446,0.348,0.309,0.192
0.418,0.372,0.261,0.176
0.421,0.367,0.275,0.166
0.412,0.37,0.296,0.191
0.427,0.358,0.293,0.176
0.407,0.366,0.251,0.174
0.431,0.389,0.313,0.205
0.384,0.372,0.265,0.179
0.414,0.36,0.251,0.199
0.416,0.321,0.286,0.19
0.402,0.345,0.265,0.175
0.374,0.351,0.26,0.179
0.411,0.362,0.265,0.18
0.396,0.343,0.291,0.188
0.408,0.362,0.266,0.181
0.395,0.336,0.272,0.19
0.401,0.314,0.234,0.196
0.407,0.353,0.287,0.194
0.385,0.335,0.278,0.178
0.381,0.346,0.274,0.189
0.406,0.316,0.26,0.184
0.391,0.35,0.281,0.192
0.37,0.346,0.276,0.195
0.384,0.313,0.23,0.19
0.389,0.324,0.265,0.166
0.389,0.333,0.24,0.189
0.405,0.295,0.262,0.176
0.368,0.346,0.235,0.187
0.4,0.315,0.235,0.152
0.357,0.322,0.244,0.181
0.378,0.316,0.272,0.173
0.399,0.318,0.258,0.17
0.36,0.321,0.247,0.173
0.355,0.313,0.257,0.17
0.35,0.318,0.255,0.175
0.363,0.314,0.251,0.183
0.352,0.309,0.24,0.195
0.385,0.315,0.245,0.165
0.383,0.323,0.236,0.175
0.354,0.327,0.256,0.176
0.353,0.299,0.218,0.17
0.359,0.295,0.263,0.207
0.367,0.316,0.243,0.194
0.358,0.304,0.263,0.173
0.355,0.281,0.243,0.162
0.35,0.298,0.223,0.167
0.347,0.308,0.256,0.187
0.329,0.305,0.253,0.195
0.369,0.284,0.241,0.19
0.329,0.305,0.24,0.204
0.333,0.318,0.239,0.166
0.363,0.3,0.236,0.184
0.335,0.308,0.236,0.158
0.372,0.285,0.213,0.173
0.359,0.297,0.251,0.209
0.336,0.287,0.245,0.178
0.348,0.283,0.219,0.173
0.343,0.3,0.253,0.178
0.388,0.289,0.233,0.167
0.334,0.283,0.24,0.185
0.347,0.269,0.236,0.193
0.325,0.276,0.249,0.185
0.325,0.245,0.228,0.176
0.313,0.279,0.245,0.182
0.354,0.313,0.248,0.173
0.33,0.278,0.237,0.163
0.348,0.281,0.224,0.176
0.314,0.311,0.228,0.17
0.327,0.296,0.246,0.197
0.317,0.292,0.238,0.183
0.327,0.302,0.23,0.203
0.334,0.283,0.219,0.172
