758,700.5,494,6
766,700.5,474.5,5
762,702,503,5
760,698,459,6
763,704,459.5,5
753,698,476.5,5
758,695,488.5,6
762,694.5,476.5,5
756.5,692,457,5
756,692,423,5
760.5,692.5,430,5
756,692,446.5,5
754.5,682,396.5,5
750,681,372,5
754.5,682,403.5,5
752.5,688,412.5,5
751,676.5,343.5,5
749,675,353,7
746,667,385,6
744,665,368.5,6
746,658,327,6
746,664,335.5,5
744.5,655,34.5,5
740,649.5,351.5,6
736,645,32,6
732.5,640,211.5,5
724,635,297,6
726,636,88.5,6
721,629,326,6
726,625,198.5,6
722,616.5,28.5,6
720,608.5,31,6
717,623,28.5,7
710,617,20,4
705,593,21.5,5
705,587,15,5
702.5,593.5,27,5
694.5,584,22,5
692.5,577,42,5
692,573.5,27,6
690.5,577,22,5
682,553,25,6
682.5,554,16,6
675.5,553,24,5
666,555,29,5
663,538,19,5
673,532,20.5,5
661,510,20,4
666,507,24.5,6
656,526.5,11,5
654.5,514.5,14,4
645,502.5,20,5
652,494.5,15,4
640.5,483,10,5
639.5,488.5,23.5,5.5
632,480,11.5,5
627,482,10,5
624.5,434,15,6
612,447.5,11,4.5
604,446,11,5
611,460.5,11.5,6
609.5,414.5,17,5
603,428,12,5
592.5,400,14,5
602.5,339,8,6
597,406.5,16,6
592,337,14,5
585,381.5,13,6
590,345,11,6
572,403,14,6
570,386,12,6
569,33.5,8,5.5
566.5,104,11.5,5
561.5,200,9,6
559,24,11,5
541.5,265,8,5
556,67.5,8,5
533.5,165,9,5
546.5,31.5,13,5
547,49.5,10,5
525.5,48,9,5
521,34.5,10,5
523.5,38,10,5
503,48,10,5.5
501.5,40.5,8,6
524.5,54.5,9,5
521,48,8,6
493.5,54.5,10,5
482,25.5,7,5
505.5,20,11,5
505,36.5,9,6
469,30,11,6
478.5,16.5,9,5
472,26.5,7,4
439.5,22,10,6
445,22,10,6
486,14,9,6
386.5,22.5,9,6
411,33,9,5
440.5,20,8,6
436.5,25,9,5
440,16.5,6,5
420.5,32,10,6
381,17.5,8,5
422,19,7,5
387,21,10,5
444.5,18,8,5
331,16,8,6
391.5,13,8,5.5
143.5,15.5,9,5
362,9,8,5
76,15,9,5
389,26,9,5
170.5,16.5,8.5,4
364,17,7,5
57.5,24.5,7,5
264.5,23,8,6
45.5,16,8,5
343,16,7,6
276,13,6.5,5
