0.624,0.643,0.613,0.494
0.671,0.64,0.575,0.5
0.653,0.639,0.594,0.466
0.66,0.639,0.586,0.53
0.661,0.656,0.637,0.491
0.65,0.648,0.593,0.51
0.635,0.648,0.63,0.506
0.67,0.627,0.605,0.486
0.663,0.621,0.585,0.496
0.655,0.635,0.588,0.475
0.664,0.647,0.608,0.492
0.659,0.639,0.584,0.529
0.655,0.644,0.618,0.507
0.636,0.655,0.585,0.503
0.633,0.638,0.593,0.49
0.649,0.664,0.607,0.506
0.679,0.635,0.587,0.486
0.677,0.664,0.599,0.508
0.662,0.633,0.583,0.541
0.652,0.64,0.563,0.494
0.659,0.622,0.593,0.522
0.667,0.634,0.575,0.511
0.679,0.615,0.586,0.516
0.662,0.623,0.62,0.53
0.655,0.616,0.584,0.513
0.666,0.626,0.569,0.509
0.631,0.616,0.606,0.508
0.639,0.617,0.58,0.5
0.653,0.623,0.603,0.505
0.671,0.614,0.567,0.534
0.648,0.601,0.57,0.501
0.655,0.618,0.564,0.546
0.664,0.656,0.586,0.528
0.657,0.656,0.559,0.511
0.667,0.628,0.563,0.493
0.629,0.618,0.544,0.495
0.638,0.616,0.588,0.506
0.637,0.63,0.575,0.516
0.633,0.63,0.592,0.502
0.632,0.596,0.558,0.507
0.62,0.611,0.57,0.504
0.649,0.623,0.573,0.53
0.652,0.63,0.563,0.541
0.628,0.607,0.559,0.53
0.624,0.605,0.582,0.501
0.643,0.595,0.54,0.522
0.643,0.624,0.578,0.468
0.644,0.582,0.565,0.521
0.623,0.596,0.577,0.507
0.614,0.585,0.527,0.499
0.624,0.6,0.583,0.513
0.624,0.628,0.569,0.505
0.634,0.576,0.593,0.517
0.615,0.59,0.54,0.506
0.647,0.628,0.589,0.509
0.617,0.595,0.561,0.499
0.645,0.601,0.525,0.53
0.628,0.558,0.566,0.499
0.604,0.579,0.55,0.499
0.623,0.596,0.565,0.517
0.619,0.619,0.57,0.541
0.613,0.582,0.549,0.504
0.61,0.599,0.579,0.513
0.612,0.594,0.567,0.526
0.604,0.561,0.518,0.506
0.611,0.599,0.581,0.527
0.619,0.59,0.562,0.51
0.64,0.596,0.546,0.51
0.609,0.579,0.546,0.514
0.604,0.604,0.541,0.514
0.602,0.572,0.57,0.512
0.607,0.576,0.54,0.516
0.601,0.582,0.557,0.487
0.629,0.594,0.535,0.502
0.639,0.556,0.553,0.497
0.603,0.596,0.53,0.482
0.641,0.578,0.536,0.493
0.584,0.584,0.539,0.517
0.603,0.585,0.569,0.504
0.654,0.55,0.533,0.484
0.619,0.592,0.54,0.499
0.579,0.57,0.536,0.473
0.582,0.58,0.545,0.513
0.603,0.587,0.553,0.492
0.602,0.555,0.522,0.526
0.613,0.576,0.525,0.489
0.638,0.585,0.53,0.513
0.607,0.578,0.561,0.484
0.599,0.591,0.501,0.49
0.585,0.562,0.55,0.513
0.608,0.563,0.538,0.511
0.583,0.554,0.556,0.501
0.6,0.531,0.554,0.473
0.574,0.568,0.498,0.502
0.601,0.563,0.532,0.515
0.594,0.576,0.527,0.49
0.592,0.571,0.554,0.53
0.587,0.553,0.533,0.51
0.575,0.581,0.541,0.501
0.58,0.575,0.533,0.517
0.588,0.589,0.554,0.477
0.638,0.542,0.531,0.515
0.62,0.567,0.545,0.534
0.589,0.548,0.514,0.491
0.616,0.569,0.518,0.508
0.581,0.58,0.529,0.488
0.619,0.581,0.537,0.48
0.57,0.539,0.54,0.5
0.597,0.562,0.546,0.518
0.578,0.569,0.53,0.496
0.559,0.534,0.54,0.479
0.587,0.57,0.535,0.506
0.614,0.594,0.55,0.508
0.597,0.572,0.51,0.498
0.594,0.545,0.527,0.492
0.584,0.552,0.521,0.502
0.553,0.565,0.563,0.509
0.561,0.568,0.534,0.476
0.593,0.587,0.524,0.505
0.576,0.548,0.538,0.515
