734.19,666.45,458.41,58.526
742.08,657.54,455.98,61.317
741.54,667.5,464.43,66.68
737.8,675.7,457.35,62.879
732.89,663.12,439.97,57.491
731.39,661.96,460.5,69.696
734.16,669.29,433.12,64.786
733.94,663.1,458.35,61.473
741.53,667.33,434.95,59.183
737.68,667.74,440.45,61.611
735.79,662,425.44,68.106
738.01,654.05,460.12,58.609
732.09,636.79,422.37,69.788
734.85,652,417.3,72.425
738.96,660.33,432.85,60.28
707.28,640.06,409.87,65.916
725.86,637.08,405.21,61.187
732.1,628.24,402.57,63.647
723.61,636.71,397.84,63.112
711.28,638.13,416.96,67.928
723.69,618.32,388.83,58.615
707.76,624.91,385.55,68.139
713.12,633.78,352.89,65.995
711.52,609.43,377,60.887
718.3,619.74,369.83,67.742
705.87,610.9,364.77,58.552
701.2,618.02,367.92,62.049
704.09,589.1,346.09,64.932
684.29,606.92,360.25,65.478
696.86,579.49,346.68,61.556
700.39,574.51,321.95,56.119
694.21,558.58,319.49,62.924
692.98,575.95,313.85,59.039
679.24,566.67,305.87,59.047
677.7,560.4,308.89,66.915
680.41,560.08,293.84,67.757
673.31,561.88,282.96,63.572
672.79,545.66,283.01,61.124
669.43,556.4,300.3,60.826
666.49,528.52,290.41,57.865
664.48,534.25,295.35,66.354
637.74,520.37,286.98,62.704
648.57,523.56,266.38,63.895
648.05,509.82,264.04,63.455
634.39,511.33,262.69,66.85
629.85,506.96,253.86,67.828
652.23,495.27,259.72,57.83
637.79,493.26,270.96,61.146
629.03,485.4,255.04,64.177
626.88,505.82,243.65,64.085
627.55,492.5,256.01,69.434
611.47,474.56,229.85,55.178
617.37,475.15,220.11,64.063
608.46,455.59,231.55,56.563
602.15,431.8,227.33,68.278
599.91,453.22,232.37,60.726
595.81,458.64,221.53,61.186
597.48,453.74,227.03,54.626
587.79,441.03,208.16,61.571
578.54,431.63,212.88,73.709
568.65,433.15,208.72,63.756
566.15,422.68,212.62,67.553
561.15,412.01,203.59,62.077
559.93,416.03,197.79,56.784
568.12,414.28,196.34,59.143
560.19,406.14,199.47,58.387
545.54,392.56,214.83,63.433
557.32,398.67,195.05,57.704
547.77,412.8,191.09,70.288
534.6,400.37,195.3,62.552
531.18,400.77,190.47,67.328
545.04,354.02,204.43,60.911
536.15,372.79,178.09,64.687
520.42,370.47,192.99,66.175
515.37,361.53,186.16,57.682
512.39,352.44,174.43,61.679
512.99,345.77,182.27,61.02
511.68,366.85,166.04,51.812
519.28,344.69,177.57,66.659
508.84,351.82,143.82,60.859
498.68,338.28,167.26,58.792
508.79,331.14,149.33,64.482
505.74,327.98,156.86,72.189
486.38,345.97,166.13,63.705
488.55,336.55,149.98,70.118
498.87,337.55,156.52,58.642
486.33,322.29,169.65,72.64
471.48,323.31,155.48,68.938
468.24,326.13,160.56,62.971
475.7,295.57,162.62,62.957
481.57,312.84,168.98,68.01
451.56,324.08,147.57,74.728
451.08,318.17,142.52,68.728
448.69,305.95,142.25,69.024
436,300.55,148.2,60.492
462.87,292.4,152.92,58.451
461.24,284.07,145.35,63.789
422.62,267.28,141.21,71.471
433.24,282.21,149.28,68.078
422.64,278.8,158.71,64.228
440.41,276.29,140.83,60.728
427.38,274.33,150.48,65.127
404.09,292.57,130.57,70.962
403.31,274.79,146.49,60.292
424.79,289.69,144.95,76.306
413.79,266.02,122.19,55.5
398.32,270.8,144.32,59.048
396.24,260.51,134.92,66.216
401.49,278.64,126.43,66.834
379.1,275.26,125.76,56.459
400.53,248.96,130.05,64.648
384.36,273.4,123.19,60.599
388.25,247.63,134.7,64.538
371.66,259.43,141.27,74.564
385.07,249.21,132.36,55.523
372.82,247.42,124.02,56.324
378.54,251.38,123.03,61.964
360.56,225.72,136.72,67.41
392.25,207.45,116.54,63.177
368,248.48,131.2,66.878
