383.57,319.22,173.67,10.56
364.2,278.72,163.26,13.318
374.01,289.14,166.23,12.623
379.4,320.11,166.38,11.662
348.86,293.94,166.89,10.891
350.34,308.49,175.1,13.304
354.7,293.85,177.85,13.92
354.18,298,164.25,10.805
351.73,285.6,167.61,13.095
339.12,292.34,160.89,14.106
364.31,275.43,142.83,13.902
367.14,298.41,143.43,14.601
371.01,298.95,157.22,12.392
324.74,293.66,154.65,12.724
354.82,294.81,141.3,13.945
360.45,298.42,149.02,13.953
349.61,286.96,131.73,13.749
333.09,275.06,135.15,12.022
333.07,264.74,134.84,12.988
367.4,269.22,131,14.209
339.55,267.39,137.8,11.488
334.74,280.52,121.96,13.057
330.28,245.34,115.91,15.413
333.51,264.63,115.64,16.2
340.09,273,125.5,12.503
338.76,248.77,114.03,11.489
329.44,244.06,107.04,11.614
312.73,273.13,109.48,13.481
331.73,245.7,113.34,11.107
314.89,240.87,113.08,12.974
314.56,247.41,112.2,11.4
326.44,248.71,104.05,13.03
325.77,238.25,94.889,12.124
297.99,225.24,107.58,12.051
298.55,226.55,103.23,12.712
312.35,217.66,99.137,12.974
304.18,223.39,97.869,13.545
297.55,212.94,90.714,12.275
286.98,228.49,90.172,12.527
291.75,202.14,91.669,13.412
311.48,205.53,82.647,15.964
282.07,202.08,80.077,14.358
284.67,202.08,78.55,13.401
298.18,192.48,75.381,13.728
286.71,188.43,86.15,13.336
268.49,189.7,79.268,13.554
292.76,188.72,78.497,14.967
267.31,185.53,80.74,14.277
258.04,176.74,71.762,12.381
262.41,177.72,73.322,12.191
248.91,172.91,76.93,12.474
274.93,166.65,63.548,13.256
252.34,172.7,66.825,13.202
244.82,173.94,67.531,13.634
252.67,169.83,61.956,14.124
263.12,152.2,67.095,14.801
248.12,165.79,63.3,13.43
249.5,158.43,58.935,12.26
241.18,147.15,59.691,13.627
239.3,160.79,61.167,12.492
245.45,151.37,58.506,12.961
235.41,150.06,60.542,12.655
242.8,147.12,51.089,13.782
229.13,148.45,54.015,13.726
241.08,131.53,52.035,13.525
233.54,150.72,51.967,14.559
219.03,136.53,55.346,12.38
213.14,143.24,56.181,12.406
217.85,139.65,53.648,12.091
199.97,128.71,56.112,11.778
205.1,130.71,52.781,14.686
205.47,136.36,51.677,12.289
214.78,133.49,46.832,13.178
205.96,135.87,51.714,13.43
207.03,116.92,45.786,15.272
195.77,131.53,46.49,13.241
185.75,128.16,49.937,12.913
191.87,115.2,46.575,11.102
197.99,115.65,44.038,13.308
189.25,98.308,50.373,12.51
