763.5,708,534.5,40
762,712,530,29.5
762,708.5,538,34.5
758,709,526,34
759,707,524,35
759,704,521,35
759,701,517,31
761,694,528,32
755,699,514,29.5
762,696,499,29.5
756,698,506.5,28
760,689,510.5,33
755,693,502,26
754,685,484,35
749,687,482.5,28
750,682,464.5,33
748,680,463,29
747,672,465,37
743,669,456,31.5
743,664,451,31
741,665,447,36
739,654,422,33
737,650,427,33.5
734,653,426,33
734,641,403,34
727,642,390,30
729,627,402.5,34
725,624,384,30
717,618,398,27
715,616,377.5,30
711,604,375,38
704,606.5,353,31
705,591,343,35.5
703.5,584,337,38
697,580,322,36.5
692,571,321.5,27
689,571,313.5,30.5
684,562,324,33
680,557,310,40
672,553,274,33.5
671,543,306,30
663.5,538,294,31.5
660,533,267.5,31
657,527,296,38.5
650,514,283,34
644,517,256,26
651,508,226.5,31
639,498,242,28
634,492.5,195,29
620,487,224,33.5
618,478,238,34
613,471,149,27
616.5,468,182,30
605,465,207,29
602,455,144,31
592,449.5,192,28
595,457,188,36.5
590,444,182,29
583,437,147,34
574,429,142,23.5
563,423,149.5,25
559,417,139,38
559,420.5,173.5,33
553,411,141,30
556,411,142.5,34
544,390,163,29
539,390,123.5,31
530,393.5,145.5,29
532,383,156,32
524,379,144,29.5
517,374,131,29
514,363,99,28
506,350,123,36
500,369.5,109,40.5
501,357,127,32
504,365,110,34
491.5,356,115,34
489.5,351.5,91,34
483,325.5,97.5,34
481.5,333.5,120.5,29.5
475,304,89,33
465.5,326,113,27
465.5,322,96,35.5
464,317,94,29
463,319.5,87,28
447,300.5,70,37
450,308,73,34
451,294.5,70.5,31
446,302,108,25
439.5,280,77.5,24
437,295.5,92,35
427,284,76,34
428,252,116,31
417.5,286.5,81.5,35
425.5,285.5,128.5,29
409,285.5,73.5,28
403,267,69,29.5
406.5,273,82,35
400,255.5,87,27
401,252.5,74,27
397,254,89,30
378.5,242,79,31.5
390,249,52.5,31.5
390,246,84,32
388.5,248,74,31
378.5,245,69,36
377,225,83,30
377,246.5,70,36
369,233,69.5,29.5
367.5,226,59.5,31.5
367,215,67,30.5
363,234.5,60,35
361.5,223.5,75,27
343.5,204,84,43
361.5,193,64,28.5
343,192.5,51,33
350,190,61,40
350,217,69,29.5
322,177,72,34
322,183,57.5,32
