0.654,0.641,0.563,0.498
0.655,0.604,0.602,0.471
0.647,0.641,0.628,0.493
0.647,0.648,0.581,0.496
0.671,0.632,0.595,0.496
0.681,0.645,0.61,0.511
0.637,0.619,0.572,0.481
0.652,0.643,0.592,0.493
0.664,0.633,0.614,0.465
0.669,0.625,0.57,0.53
0.631,0.622,0.589,0.514
0.657,0.636,0.616,0.483
0.67,0.627,0.611,0.505
0.673,0.659,0.598,0.508
0.661,0.666,0.605,0.515
0.67,0.638,0.569,0.503
0.66,0.594,0.574,0.495
0.641,0.638,0.593,0.507
0.661,0.633,0.563,0.51
0.628,0.625,0.607,0.495
0.653,0.612,0.593,0.501
0.652,0.661,0.602,0.527
0.663,0.631,0.583,0.472
0.658,0.632,0.584,0.475
0.654,0.616,0.588,0.51
0.647,0.622,0.567,0.507
0.657,0.627,0.589,0.49
0.631,0.635,0.592,0.503
0.622,0.623,0.59,0.482
0.636,0.615,0.546,0.521
0.638,0.602,0.583,0.485
0.661,0.627,0.567,0.482
0.645,0.624,0.567,0.52
0.643,0.627,0.579,0.503
0.652,0.625,0.571,0.483
0.68,0.625,0.584,0.49
0.636,0.606,0.591,0.512
0.651,0.612,0.598,0.504
0.621,0.623,0.586,0.479
0.65,0.609,0.564,0.517
0.64,0.612,0.577,0.514
0.657,0.609,0.576,0.512
0.625,0.609,0.561,0.51
0.642,0.619,0.536,0.495
0.625,0.606,0.588,0.522
0.631,0.585,0.567,0.511
0.649,0.613,0.547,0.502
0.652,0.606,0.568,0.503
0.612,0.602,0.564,0.495
0.64,0.624,0.575,0.516
0.641,0.607,0.567,0.51
0.61,0.607,0.562,0.508
0.622,0.598,0.556,0.496
0.59,0.602,0.559,0.487
0.633,0.571,0.529,0.482
0.634,0.62,0.535,0.507
0.594,0.574,0.537,0.511
0.649,0.606,0.584,0.506
0.639,0.613,0.56,0.501
0.643,0.577,0.542,0.486
0.615,0.582,0.575,0.496
0.622,0.605,0.587,0.498
0.622,0.596,0.558,0.508
0.599,0.604,0.548,0.488
0.586,0.578,0.584,0.499
0.601,0.55,0.562,0.523
0.609,0.583,0.545,0.489
0.595,0.562,0.562,0.502
0.611,0.595,0.551,0.49
0.595,0.595,0.524,0.504
0.604,0.579,0.541,0.514
0.611,0.564,0.583,0.52
0.598,0.565,0.58,0.507
0.599,0.581,0.538,0.498
0.613,0.574,0.575,0.501
0.608,0.574,0.544,0.504
0.622,0.597,0.576,0.491
0.607,0.592,0.582,0.521
0.622,0.612,0.527,0.495
0.618,0.573,0.551,0.51
0.589,0.585,0.535,0.492
0.632,0.578,0.543,0.527
0.606,0.606,0.535,0.497
0.611,0.601,0.55,0.51
0.588,0.589,0.552,0.497
0.597,0.574,0.534,0.518
0.604,0.596,0.554,0.496
0.634,0.552,0.544,0.541
0.563,0.576,0.517,0.505
0.614,0.578,0.541,0.497
0.607,0.562,0.563,0.503
0.602,0.556,0.535,0.488
0.608,0.574,0.553,0.475
0.596,0.6,0.557,0.535
0.578,0.582,0.526,0.492
0.57,0.539,0.537,0.505
0.589,0.566,0.562,0.539
0.603,0.551,0.55,0.491
0.597,0.568,0.549,0.495
0.595,0.548,0.576,0.515
0.594,0.555,0.554,0.504
0.58,0.574,0.532,0.503
0.605,0.55,0.542,0.505
0.622,0.581,0.546,0.486
0.606,0.573,0.523,0.514
0.567,0.585,0.549,0.516
0.589,0.545,0.553,0.503
0.601,0.557,0.534,0.493
0.566,0.555,0.533,0.513
0.591,0.572,0.545,0.498
0.587,0.583,0.528,0.494
0.598,0.552,0.534,0.508
0.613,0.549,0.539,0.511
0.6,0.552,0.527,0.493
0.573,0.549,0.52,0.498
0.591,0.547,0.519,0.502
0.56,0.551,0.538,0.499
0.58,0.566,0.561,0.498
0.573,0.538,0.508,0.495
0.596,0.579,0.518,0.495
