740.5,678,463.5,18
736,682,453,16
737,678,471.75,17
734,676.5,452,15.25
736.75,677.5,449.5,16
736,675,452.25,18
735,671,448,15
734,656.5,424.5,17
730,672,417.75,14
737,660,407,15
734,664.25,432,15
733,654,422,18
728.25,658.5,413.5,14
728,646.75,395,15
720,649,391,15
728,648,352.5,14.25
719,645,356.5,16
719.75,640.25,358.25,17
713.75,629.75,363,15
716,623,319.5,15
717.25,624,332,16.25
709.75,623,143,19
711.5,614,274.25,16
705,616,256.5,19
706,605.75,104,16
703,603,59.5,16
698.75,584,236,16.5
699,577.75,100,16
688.25,577,231,15
686.75,579,68,18
681,558.75,133.5,18
671,555,192.5,16
674,552,65.25,17
671,532,69.5,19
663.5,536,67.5,15
662,526.5,53,14
661,508.25,41,15
652,511,66.75,17
645,503,37,18
641,501.25,43.25,16.5
640.25,491.5,61,16.75
632,484.25,61.5,13
626,481,35,17.5
619.5,458,85.5,18
620,440.75,53.25,16
608.75,437,33.5,14
610.75,453,43,15.75
604,433.25,39.75,16
592.25,419,29,16
580.5,412,34,15
582,417,50.75,16
578,403,30.5,15
581,378.25,26,15
562,377.75,45,16
557.25,379.75,24,15.5
542.25,380,33,15.5
554,381,24,16
546,353,31,14
536.25,335,24.25,17.75
529.5,311,24,14
517,349.25,24,16
515,331.75,28.25,17
515.25,324,36,17
500.5,332.5,26,16
512,335.5,22,19
487,293,28,16.75
486,256.5,28.5,18
484.75,266.5,29,16
477,281,21.25,15
461.5,223,26.5,16
468,235.5,22.25,15
456,178,22,16
454,51.5,22.75,15.25
437.75,76.5,24.25,18
446,131.5,25,17
458,242,29,18.25
436,209,24,16
427.5,136,21.25,17
420.25,46,23.5,17
424,89,24,16
416,78.75,23,18
401.5,169,21.75,14
400,60.75,23.5,16
384,121,19,17
397.5,78,27.5,15
384,49,22.25,18
372,64.75,23,16
363.5,51,20,16
388.25,52.5,26.25,13
356.5,41,21,14.75
358,48,21,17.75
347.25,43.75,19,18.25
335,32.75,28.25,18
324.5,86,22.5,19
344,68.5,23,16
313.5,86.5,20,15
285,41.5,23,15
327,58,23.25,16
312.75,49,26,15.25
310,56,24,16
294.5,62.25,22,18
224,38,20.25,16
289.5,44.25,18,14
294.75,37.75,24,16
294,51,23,17
205,45,22,17
251.5,31.75,21.75,16
295.75,36,20,17
157.25,37,20,17
251,29.75,19,15
205.5,36.75,24,16
261,41,21,17
166,34.5,23,15.5
168,50.75,26.75,16
250,32,20,15
141.25,32,18.5,15
208,40.5,20,16
259,50,21,17
91,28,21,16
68.75,27,20,17
